,title,date,company,company_link,location,type-salary,description
238,"Thực tập sinh Tư Vấn Website Fulltime (Có )
- job post","Posted
Posted 30+ days ago",PHẦN MỀM WEBSITE NINA,https://jobs.vn.indeed.com/cmp/Ph%E1%BA%A7n-M%E1%BB%81m-Website-Nina?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eagolk3rh800&fromjk=e657cdaa08383e1a,Thành phố Hồ Chí Minh,"5,000,000 VNĐ a month","Giới thiệu:
Công ty chuyên về thiết kế website cho các doanh nghiệp, tổ chức.Website công ty: ninavietnam.vnVăn phòng làm việc: Lầu 1,2,3, Tòa nhà Saigon ICT, Lô 46, CVPM Quang Trung, P. Tân Chánh Hiệp, Q. 12, TP. HCMTel: - Fax: Mã số thuế:

Nội dung công việc:
Thực hiện công việc tư vấn, giới thiệu sản phẩm và dịch vụ về website cho khách hàng;
Tiếp nhận thông tin ý tưởng của khách hàng và chuyển giao cho bộ phận IT, Design thực hiện;
Chăm sóc khách hàng trong quá trình sử dụng sản phẩm, hỗ trợ giải quyết các vấn đề từ khách hàng.
Yêu cầu ứng viên:
Không ngại giao tiếp, không ngại học hỏi;
Tinh thần trách nhiệm trong công việc;
Sinh viên đảm bảo được thời gian làm việc full-time (sinh viên năm cuối/ đang chờ bằng hoặc vừa tốt nghiệp);
Gắn bó lâu dài tại công ty như nhân viên chính thức, hỗ trợ dấu mộc sau 3 tháng thực tập.
Quyền lợi:
Hỗ trợ thực tập các chuyên ngành: Quản trị kinh doanh, Marketing, Công nghệ thông tin, Web Design hoặc các ngành liên quan;
Hỗ trợ lương và dấu mộc thực tập.
Không yêu cầu kinh nghiệm, sẽ được hướng dẫn, đào tạo;
Môi trường làm việc trẻ trung, năng động;
Tham gia vào các hoạt động tập thể, du lịch, team building;
Được hưởng quyền lợi như nhân viên chính thức.
Thời gian làm việc: Thứ 2 - Thứ 6: 8h - 17h Thứ 7: 8h - 12h
Địa điểm làm việc: TPHCM
Lương: 5000K VND một tháng
Loại hình công việc: Thỏa thuận thời gian
Yêu cầu: Chứng Minh Nhân Dân (CMND), Cover Letter
Quyền lợi: Cơ Hội Phát Triển, Môi Trường Năng động, Team Building, Đào Tạo Miễn Phí
Hạn nộp: 2023-12-09
Kinh nghiệm: Không yêu cầu kinh nghiệm làm việc
Bằng cấp: Trung cấp
Lĩnh vực: IT/CNTT -IT Phần mềm;Bán hàng, Kinh Doanh -Sales/ Bán hàng,Tư vấn - CSKH
Số lượng cần tuyển: 10
Giới tính: Không yêu cầu"
239,"Sourcing And Data Entry Specialist
- job post","Posted
Posted 10 days ago",Turnkey FBA Limited,https://jobs.vn.indeed.com/cmp/Turnkey-Fba-Limited?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eakh9k3su800&fromjk=989cc64972983d27,Hà Nội,,"Mô tả công việc:
(Mức lương: 7 - 12 triệu VNĐ)
-Company Description-
We are a British eCommerce company that primarily operates on Amazon USA, UK and all European Marketplaces. We are constantly looking to grow and expand our operations, so we need the best team players on our team.
-Role Summary-
The candidate will be responsible for the successful Sourcing of new products and the entry of data into our company’s database.
The candidate will work closely with upper management to exchange the necessary data and information, so the whole infrastructure runs smoothly.
The qualities we are looking for in a candidate are: willingness to learn fast, ability to work with data and graphs and being highly organised and detail oriented.
-Job Function-
Sourcing profitable and high demand products from various suppliers
Working with softwares on a daily basis
Careful data entry into the company’s database
Helping with administrative tasks
Helping with bookkeeping and invoices
Chức vụ: Nhân Viên/Chuyên Viên
Hình thức làm việc: Toàn thời gian
Quyền lợi được hưởng:
-Salary & Benefits-
- 8,000,000 - 12,000,000 VND (base salary)
500,000 VND/month for transport
40,000 VND/day for lunch
Bonuses based on monthly KPIs
-Working Time-
9am to 6pm
Please send your CV in English ONLY.
Yêu cầu bằng cấp (tối thiểu): Đại Học
Yêu cầu công việc:
-Must Have Skills-
Fluent/Proficient in English
Ability to learn fast and with enthusiasm and have willingness
Basic ability to interpret data, graphs, numbers, and percentages
Familiarity working with Excels
Highly organised
Highly punctual and detailed oriented
Yêu cầu giới tính: Nam/Nữ
Ngành nghề: Data Analytics,Kinh Doanh/Bán Hàng,Quảng Cáo/Marketing,Truyền Thông/PR,Tư Vấn Bán Hàng

Đại Học
Không yêu cầu"
240,"Quản Lý Nhãn Hàng Dược Phẩm
- job post","Posted
Today",CÔNG TY CỔ PHẦN DƯỢC PHẨM DELAP,https://jobs.vn.indeed.com/cmp/C%C3%B4ng-Ty-C%E1%BB%95-Ph%E1%BA%A7n-D%C6%B0%E1%BB%A3c-Ph%E1%BA%A9m-Delap?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eapl22ggj001&fromjk=cfdccfdfb1232276,Việt Nam,"10,000,000 VNĐ - 15,000,000 VNĐ a month","Mô tả
Mức Lương: 10-15 Triệu/tháng + Thưởng (Ưu Tiên Tốt Nghiệp ĐH Dược HN)
Triển khai chiến lược Marketing của nhãn hàng phụ trách/ công việc phụ trách theo định hướng chiến lược của Ban giám đốc.
Tổ chức thực hiện và kiểm tra, đánh giá hiệu quả các chương trình marketing
Tổ chức các hoạt động nghiên cứu thị trường của các nhãn phụ trách (Lập kế hoạch, lựa chọn đối tác, tổ chức và giám sát thực hiện…)
Phối kết hợp với các nhóm chuyên môn tổ chức thực hiện kế hoạch truyền thông hàng tháng, quý, năm.
Thu thập thông tin và xử lý thông tin về thị trường, người tiêu dùng, đối thủ cạnh tranh…từ đó đưa ra các giải pháp cho hoạt động Marketing của nhãn.
Định kỳ đánh giá hiệu quả các hoạt động Marketing của nhãn và đề xuất giải pháp.
Triển khai các công việc theo yêu cầu của Ban giám đốc phân công.
Yêu cầu
– Ưu tiên ứng viên tốt nghiệp Đại học Dược Hà Nội
– Có ít nhất 01 năm kinh nghiệm ở vị trí tương đương, liên quan đến Dược
– Kỹ năng xử lý công việc nhanh nhẹn, linh hoạt, quyết đoán
– Kỹ năng phát hiện, phân tích và quản lý rủi ro
– Kỹ năng xây dựng và phát triển mối quan hệ
– Kỹ năng tổ chức thực hiện, phân công giao việc và giám sát thực hiện theo mục tiêu
– Hoàn thiện tốt các kỹ năng: Kỹ năng làm việc nhóm; Kỹ năng giao tiếp; Kỹ năng tin học văn phòng ( Word, Excel, Power Point…), SEO, Internet, Facebook; Ưu tiên biết về thiết kế và content.
– Có trách nhiệm cao trong công việc.
– Trung thực, Ham học hỏi, cẩn thận, chu đáo với công việc
Địa điểm làm việc
Tầng 6, Tòa nhà Viwaseen, Số 48 Phố Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Thành Phố Hà Nội
CV xin gửi về email: hc-hongngat@delap.vn"
241,"Account Manager (Customer Success Department)
- job post","Posted
Posted 30+ days ago",Innity,https://jobs.vn.indeed.com/cmp/Innity-Corporation?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eatd7k3sq800&fromjk=2a9cb842532cbc51,Việt Nam,,"Overall Job Function
BENEFITS • Working in a dynamic, friendly and professional working environment. • Freely contribute your ideas which can be appreciated and put into practice. • Participate in training programs to upgrade capacity and academic skills. • Parties every month • 13th month salary • Health check package: 3M VND/year • Days off on Saturday, Sunday, Tet holidays and 14 days off / year • Social insurance and other benefits under The Vietnam Labor Law • Other benefits: Company trip, Tet Gift


Primary Responsibilities:
Go-to Client
o Coordinate with Account Planning Team to build good client rapport.
o Attend in meetings with client: Joing briefing, Present and persuade clients to approve social and tactical plan.
o Join in AOP planning and pitching strategy.
o Manage P&L of each campaigns.
o Collaborate with Account Planning Team to exercise quality control over deliverables to achieve client’s satisfaction.
o Lead and train Account Executives as assigned and support the Business Unit Head to build a good quality Customer Success Team.
Know-how Expert
o Deep-dive analyze content marketing to identify the upcoming marketing trends and recommend indications for clients.
o Support Account Planning Team to research and gather data to develop well-informed strategic plans for clients.
o Examining clients’ businesses to get to know their brands and understand their objectives.
Operation & Creative Success
o Support Account Operation Director and Account Planning Director to develop strategic approach for always-on/campaigns/AOP with data/facts/research… into one solid actionable plan/ proposal to clients.
o Produce cohesive and intelligent plans to bring success to campaigns.
o Contact, manage influencers to support for Social campaigns.
o Manage the whole process and collaboration in cross-function team members to ensure projects on track and meet client’s satisfaction.
o Developing clear and engaging content that is consistent with the client’s brand image that addresses both communication goals and end consumer expectations.
o Build up monthly/post campaign report & evaluation.
Specification and Requirement (Eligibility):
Graduated in Marketing, PR or Communication field
Experience in Works related to Marketing, Communication, Social, Digital at least 2 years
Excellent in English written and communication skills
Ability to present ideas for clients
Ability to catch up with new media trends
A good knowledge of the media and how strategy planning influences it
The ability to make complex subjects understandable
The flexibility to work over a number of projects and balance your workload"
242,"PRODUCT / BUSINESS DEVELOPMENT MANAGER – HANOI & HCMC
- job post","Posted
Posted 30+ days ago",N-TEK DISTRIBUTION,https://jobs.vn.indeed.com/cmp/N--tek-Distribution?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eb06nkntu800&fromjk=9cca8125d0fc4765,Hà Nội,,"MÔ TẢ CÔNG VIỆC

1. Lập và tổ chức triển khai kế hoạch kinh doanh của Công ty đối với sản phẩm được giao
2. Tổ chức, thu thập, phân tích, đánh giá thông tin thị trường và đưa ra đề xuất, kiến nghị, kế hoạch kinh doanh cho sản phẩm được giao.
3. Thực hiện chính sách kinh doanh của Công ty
4. Phê duyệt và kiểm soát các hợp đồng bán hàng cấp Công ty theo quy định của Công ty
5. Triển khai các hoạt động hỗ trợ khách hàng
6. Chịu trách nhiệm trong hoạt động kinh doanh của chi nhánh trước Ban Giám đốc
7. Quản lý các hoạt động kinh doanh của chi nhánh đảm bảo tuân thủ đúng theo quy định của Công ty và pháp luật.
8. Phê duyệt phương án kinh doanh của nhóm
9. Xây dựng, phát triển và quản lý chuỗi công ty đối tác phân phối, dự án
10. Đào tạo nhân viên trong lĩnh vực sản phẩm phụ trách.
11. Xây dựng và phát triển dịch vụ khách hàng
12. Xây dựng hình ảnh và tác phong chuyên nghiệp cho công ty phân phối.
13. Lên kế hoạch bán hàng định kỳ năm/quý/tháng cho sản phẩm được giao.
14. Đảm bảo sự phù hợp các hoạt động của Công ty với hệ thống chất lượng
15. Tổ chức các sự kiện, marketing phục vụ việc phát triển thị trường
16. Tổ chức xử lý khiếu nại khách hàng cấp Công ty
17. Tổ chức tuyển dụng và đào tạo các vị trí cần thiết cho lĩnh vực phụ trách.
18. Đánh giá nhân viên dưới quyền
19. Thu thập, phê duyệt các chỉ tiêu chất lượng liên quan
20. Báo cáo về hoạt động kinh doanh của Công ty cho Ban Giám đốc
21. Chịu trách nhiệm về kết quả kinh doanh của sản phẩm được giao với Ban Giám đốc.

YÊU CẦU

1. Kinh nghiệm:
Tối thiểu 3 năm kinh nghiệm trong lĩnh vực kinh doanh phân phối, tối thiểu 01 năm kinh nghiệm tại vị trí tương đương lĩnh vực Cabling/ Networking
Thành thạo máy tính, word, excel, powerpoint,.. kỹ năng văn phòng.
Khả năng thuyết trình, giới thiệu giải pháp, sản phẩm tốt.
Kinh nghiệm hỗ trợ đối tác trong các dự án.

2. Trách nhiệm:

Chịu trách nhiệm xây dựng và thực hiện kế hoạch kinh doanh cho sản phẩm được giao
Chịu trách nhiệm về doanh số bán hàng công ty đề ra.
Quản lý, vận hành và phát triển các mối quan hệ đối tác

3. Khác:

Hiểu rõ sản phẩm phân phối bao gồm giải pháp, sản phẩm, kỹ thuật,…
Hiểu rõ sản phẩm đối thủ cạnh tranh
Hiểu rõ thị trường
Thành thạo tiếng anh giao tiếp.

QUYỀN LỢI

Lương: Lương kinh doanh + Thưởng doanh số: Thỏa thuận tùy theo năng lực và kinh nghiệm.
Thưởng: Thưởng dự án, thưởng hiệu quả công việc.
Bảo hiểm: Theo quy định của nhà nước
Các quyền lợi khác: Theo quy chế công ty.

HỒ SƠ
Hồ sơ bản mềm bao gồm: Đơn xin việc, Sơ yếu lý lịch tự thuật, Giới thiệu về kinh nghiệm và quá trình công tác của bản thân
Vui lòng gửi CV về địa chỉ email: info@n-tek.vn
Điện thoại liên hệ: 0978 369966"
243,"Head of Social Key Account Management - Fashion, Shopee
- job post","Posted
Posted 23 days ago",Shopee,https://jobs.vn.indeed.com/cmp/Shopee?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eb223j6rm800&fromjk=72cd594da8b6dfe5,Hà Nội,,"Apply Now
DepartmentBusiness Development and Partnerships
LevelExperienced (Team Lead)
LocationVietnam - Hanoi
The Business Development and Partnerships teams at Shopee are dynamic and energetic. The teams are always looking to acquire business opportunities to drive Shopee to be the No. 1 e-commerce platform in Southeast Asia and Taiwan. The aim of the Business Development and Partnership teams is to provide Shopee’s buyers with a wide variety of product listings at the best prices.
Job Description:
Lead a team of RMs on business development efforts for social sellers with the aim to drive commercial growth for both the cluster and platform
Ensure that overall targets for clusters are met through managing the performance of sub-teams
Oversee and monitors the execution of campaigns and initiatives for social sellers
Work closely with other internal stakeholders, including SKAM program management team, and provide insights to enhance campaigns and programs for social sellers
Supports the execution of any internal business or process improvement projects
Develop and maintain relationships with key social sellers which are critical to category
Develop a strong understanding of the social seller landscape, with deep insights on category-specific nuances and trends
Identifies and plans initiatives to improve category and social sellers’ performance (e.g., better traffic, conversion etc.)
Requirements:
Minimum of 3 years of work experience in a fast paced environment; prefer at least 2 years experience in consulting, e-commerce or online marketing.
Experience managing a team
Analytical and data-driven approach to problem solving; comfortable with numbers and conducting analyses to support business plans/strategies
Comfortable with multi-tasking; able to identify, prioritize and deliver important initiatives
Excellent in logical thinking and problem solving
Clear and structured communication (written and verbal) skills
Strong relationship development and management skills
Strong interpersonal skills; fluent in written and spoken English"
244,"[Ha Noi] Business Development Executive (All levels)
- job post","Posted
Posted 30+ days ago",PMAX,https://jobs.vn.indeed.com/cmp/Pmax?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eb6qfk3vs800&fromjk=a34876f2f5635fc2,Hà Nội,,"JOB SUMMARY
Title: Business Development Executive (All levels)
Department: Business Development
Year of Experience: 1-3 years+
Job Level: Junior/Middle/Senior Executive
Report Line: Business Development Manager/ Managing Director
Peer: BD Executive, Account Executive
Subordinate: None
Salary Range: Negotiable
Hiring Purpose: New Hire
Working Time: 9:00 – 18:00, Monday – Friday
Working Location: Hà Nội

JOB DESCRIPTION
Sales Planning:
Conduct research to identify new business opportunities to achieve sales targets.
Build own sales plan and list of potential clients, including quarterly, monthly, weekly and daily sales plans.
Sales Execution:
Conduct research and build effective approach strategies for each client based on company data/own data.
Collect intelligence related to the demand, market, and competitors through daily activities to continuously upgrade the strategies and share insight to other teams (e.g. Product teams, Account team, Industry experts etc.)
Jointly prepare client proposals and plan in coordination with related teams and involve in client presentation.
Build and maintain strong relationships with clients during before and after sale.
Coordinate to ensure efficiency in the sales process through prospect development, proposal, presentation and closing negotiations to achieve company goals.
Support the managers to build and upgrade sales materials (e.g. Sales script, Email templates, Communication flows, etc.)

JOB REQUIREMENTS
Skills & Knowledge & Qualification
Minimum 1 year of successful sales or account management experience in professional B2B environments, preferred experience in the digital marketing agency field.
Having knowledge of Digital Marketing/ e-commerce is a plus.
Strong client service mindset, always put the client first.
Strong Microsoft office, Powerpoint in particular, research and presentation skills.
Strong relationship and networking skills.
Driven, self-motivated, can-do attitude, bring optimism and positive energy to the team.
Able to work in a team and independently.
Willing to learn and challenge yourself to step out of your comfort zone.
PMAX-er Identification
Client Impact: Everything we do is ultimately to deliver real client impact and value.
Innovation: Innovation is to drive change and innovative new ideas to create more values for clients, teams and society.
People development: People development is to attract, develop, and retain the most talented people. Development is a responsibility, not a choice, of both the individual as well as the organization.
Integrity: Integrity is to be honest and show a consistent and uncompromising adherence to what is right, even if it is at our own cost.
Teamwork and fun: Teamwork and fun is the cooperative and collaborative effort of a team to achieve a common goal or to complete a task, and trying to build a joyful & enjoyable atmosphere for everyone.
Extreme ownership: Extreme Ownership is the practice of owning everything in your world, to an extreme degree. Think of yourself as the owner of the company. It means you are responsible for not just those tasks which you directly control, but for all those that affect whether or not your task is successful.

BENEFITS
Competitive salary range with quarterly & yearly incentives and 13th-month salary
Flexible working time and 15 paid leaves per year
Insurance as full salary (SHUI)
Annual health check-up and Healthcare Insurance PTI for all employees
Laptop supply/allowance or support for laptop purchase costs on an individual basis
Internal training & career development opportunities, and external L&D budget sponsorship
Team bonding budget quarterly, snack time to engage team members
Quarterly, Yearly Recognition Gifts & Awards and gifts on special occasions (birthday, New year…)
Holiday activities; Company trip; Year End Party; Company Birthday; Culture Day; Quarterly Town Hall.
Other staff welfare allowances.

ABOUT PMAX
PMAX is a Total Performance Marketing pioneer in Vietnam with in-depth digital marketing expertise and total marketing solutions to deeply impact brand performance and drive businesses growth effectively. Founded in 2016 by prominent strategists and continuously led by over 20 professionals specialized in the Total Performance Marketing field, PMAX empowers businesses to maximize their business results by optimizing their marketing performance. With over 9 services (research, strategy, platform, media, creative, campaign management, merchandising, commercial, tech & data, etc.), 4 primary solution packages (Branding, E-commerce, App, Lead Generation) and established track records, PMAX has successfully worked with over 400 clients on over 600 successful projects.
PMAX has earned 5 MMA SMARTIES awards and 4 Agency of the Year honors during the business growth. PMAX has also become a Premium partner of Facebook, Google, TikTok, Shopee, Zalo, and others.
For you – talents with strong brain power who are seeking “the bigger shirt” for your effective growth, we are confident to offer a young, dynamic and aggressive environment with unlimited opportunities to maximize your potential and optimize your capacity in order to make a leap to marketing experts & business leaders.
Why PMAX?
We provide opportunity of fast-track career path and driving to create impact
Clear competency framework to optimize and improve your potentials with multiple approaches
Be empowered to create the best practices and shape the way forwards
We offer non-stop learning & growth with in-depth expertise knowledge
Trusted total performance marketing agency, top-of-mind performance marketing agency in Vietnam
Mentoring & coaching with high-qualified professionals and gain comprehensive functional expertise
Always-on self-learning spirit mode
We surround you with top talents sharing the same set of vision and value
Step out of comfort zone with highly motivating team and aggressive growth mindset
Uphold to high-quality standards as our working ways
We keep ourselves supportive, transparent, data-driven, and caring environment with a constantly upgrading benefits package
Collaborate effectively with other by incentivizing motivation
Enhance productivity by keep updated and utilize technology & smart system at work
Proud to be minded of every concerns related to employee’s well-being to bring the better benefits package and uplift happiness at work"
245,"Digital Marketing Specialist
- job post","Posted
Posted 18 days ago",APPOTA,https://jobs.vn.indeed.com/cmp/Appota-Corporation?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6eb8likntu800&fromjk=6b9e489ce3513245,Việt Nam,,"Mô tả công việc

Nghiên cứu & Lập kế hoạch Digital Marketing
Đưa ra định hướng & ngân sách cho hoạt động digital marketing theo quý, tháng.
Phát triển & Tối ưu hệ thống kênh Digital marketing (website, blog, email và mạng xã hội) để tiếp cận được khách hàng tiềm năng.
Phát triển các chiến dịch trong năm nhằm đạt được mục tiêu kinh doanh và hiệu quả ngân sách.
Khám phá insight về xu hướng trên digital để cập nhật các chiến dịch.

Triển khai Digital Marketing
Lên kế hoạch và kiểm tra sự hiện diện của thương hiệu trên nền tảng digital.
Thiết kế các chiến dịch quảng cáo.
Quản lý hoạt động chạy quảng cáo để tăng nhận diện thương hiệu và tỉ lệ chuyển đổi.
Đo lường & tối ưu thường xuyên các chỉ số để đạt được hiệu quả quảng cáo.
Phối hợp cùng team content để cải thiện chất lượng content & SEO.
Phối hợp cùng các designer để cải thiện trải nghiệm của người dùng trên website.

Yêu cầu công việc

Trình độ chuyên môn: Facebook Ads, SEO, Performance Marketing, Digital Marketing.
Có ít nhất 2 năm kinh nghiệm ở vị trí tương đương hoặc ít nhất 4 năm kinh nghiệm trong mảng Marketing.
Năng lực:
Có tư duy phân tích và tư duy hệ thống.
Có kinh nghiệm social media hoặc SEO/ Google Adwords, email marketing trong lĩnh vực/ sản phẩm B2B.

Quyền lợi

Grow through what we go through
Trong hành trình của 1 start-up, chúng mình sẽ có một vài ngày/ tháng/ quý/ năm đầy thử thách. Chúng mình muốn bạn sẵn sàng đón nhận thử thách, khát khao chinh phục các cuộc chơi lớn và duy trì được sự bền bỉ với mục tiêu chung.
Bring me, and win as we
Gia nhập team, bạn sẽ mang đến tố chất, năng lực, tính cách riêng của bạn. Chúng mình sẽ làm mạnh lên màu sắc đó, kết nối nó với đội ngũ hiện tại để cùng nhau tạo ra những cách làm mới mẻ có thể chưa-từng-xuất-hiện trên thị trường. Chúng mình tìm kiếm những điều độc đáo để tạo ra những điều phi thường!
Quyền lợi
Thu nhập từ 20.000.000 (hoặc thoả thuận theo năng lực).
Tham gia Hành trình phi thường cùng chúng mình, với sứ mệnh chuyển hoá cách thức quản trị nhân sự tại Việt Nam.
Làm việc và được dẫn dắt trực tiếp bởi đội ngũ BOD thiện chiến với nhiều cơ hội phát triển
Ăn sáng, chiều FREE tại công ty
Được hưởng Bảo hiểm xã hội, Bảo hiểm y tế, Bảo hiểm thất nghiệp theo chế độ nhà nước ban hành;
Cơ hội được học hỏi, trao quyền, phát triển bản thân trong môi trường trẻ, năng động và sáng tạo,
Cơ hội tham dự các buổi Master Talk, CEO Talk với sự giao lưu chia sẻ kinh nghiệm của các chuyên gia và CEO hàng đầu trong cùng lĩnh vực;
Được thường xuyên tham gia các hoạt động teambuilding, hoạt động văn hóa tinh thần cho anh em trong công ty;
Thưởng các ngày lễ tết, thưởng dự án, thưởng KPI, hiệu suất công việc hàng tháng....
Được phát triển các dự án lớn với hàng triệu người dùng và hệ sinh thái đa dạng
Môi trường cực kỳ năng động, vui vẻ và thoải mái. Nơi các bạn được thỏa sức sáng tạo và thể hiện đam mê, phát triển bản thân."
246,"Brand Partner Specialist - Sustainability Software (Hanoi, HCMC)
- job post","Posted
Posted 30+ days ago",IBM,https://jobs.vn.indeed.com/cmp/IBM?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6ebbgdh0go800&fromjk=0927e2df7fb93aa9,Hà Nội,,"Introduction
In a Technology Sales Representative role (what we internally call a 'Brand Sales Specialist') you will represent Sustainability Software that aligns our Maximo, TRIRIGA, Environmental Intelligence Suite, Envizi, Complex Engineering, Supply Chain and B2B Collaboration portfolios, to create a comprehensive enterprise applications portfolio to help clients transform how they execute enterprise operations leveraging intelligent insights.

Your Role and Responsibilities
Your Role and Responsibilities:
Brand Partner Specialist(BPS) focus which involves lead generation with partners and SI (System Integrator)'s. This will be including client contact and qualification and progression and closing of opportunities. It would also involve cold calling/digital marketing campaign generation. You would also be responsible for recruit, enable and activate partners and SI's in the Sustainability Software brand, part of the cloud and cognitive software business. The role would involve identifying new partners/SI's as well as an allocation of existing partners and SI's. You will need to be comfortable with presenting face to face and visiting customer and partner sites across country.

Required Professional and Technical Expertise:
Drive incremental software license revenue through partnerships (influence and partner resell), working with cross country business Partners and System Integrators.
Build and execute partner plans with all partners, and coordinate partner enablement (training) with a technical counterpart.
Lead, co-create and drive co-marketing initiatives with partners; And on boarding partners and help partners certify technically and sales.
Create and lead sales prospecting tactics. Have the sales experience and comfortable with qualifying sales opportunities and prepared to drive opportunities with the partner community mainly in growth and strategic accounts.
Knowledge of the Sustainability Software brand.

Preferred Professional and Technical Expertise :
5 years experience in Sustainability Software brand is optional

Required Technical and Professional Expertise
Refer to the JD



Preferred Technical and Professional Expertise
Refer to the JD

About Business Unit
IBM has a global presence, operating in more than 175 countries with a broad-based geographic distribution of revenue. The company’s Global Markets organization is a strategic sales business unit that manages IBM’s global footprint, working closely with dedicated country-based operating units to serve clients locally. These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable clients’ growth and innovation. By complementing local expertise with global experience and digital capabilities, IBM builds deep and broad-based client relationships. This local management focus fosters speed in supporting clients, addressing new markets and making investments in emerging opportunities. Additionally, the Global Markets organization serves clients with expertise in their industry as well as through the products and services that IBM and partners supply. IBM is also expanding its reach to new and existing clients through digital marketplaces.

Your Life @ IBM
In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.
Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.
Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.
Are you ready to be an IBMer?

About IBM
IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement
For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
247,"Seller Live Projects Management - Business Development, Shopee
- job post","Posted
Posted 30+ days ago",Shopee,https://jobs.vn.indeed.com/cmp/Shopee?campaignid=mobvjcmp&from=mobviewjob&tk=1hg6ebe9lh0jc800&fromjk=b698c1ce58e95ec2,Thành phố Hồ Chí Minh,,"Apply Now
DepartmentBusiness Development and Partnerships
LevelExperienced (Individual Contributor)
LocationVietnam - Ho Chi Minh City
The Business Development and Partnerships teams at Shopee are dynamic and energetic. The teams are always looking to acquire business opportunities to drive Shopee to be the No. 1 e-commerce platform in Southeast Asia and Taiwan. The aim of the Business Development and Partnership teams is to provide Shopee’s buyers with a wide variety of product listings at the best prices.
About the Team:
As a part of the Livestream team, you will have chances to be responsible for the end-to-end of your own livestream initiatives. The team will work closely with the Head of Marketing and Lead of Marketing Engagement to ensure the performance is always at the required level. You will also work directly with sellers and various external departments such as BD, Product, QC, Production, Graphic Design, Promotion team etc to ensure the fastest that the process could be achieved.
Job Description:
Define, implement and execute projects to support seller livestream growth
Identify issues, develop hypotheses, gather and analyze data, and present findings and strategic recommendations to facilitate senior leadership decision making
Responsible for leading end-to-end efforts in ensuring smooth livestreaming process for sellers
Responsible for project managing seller-related livestream activities, including deal hunting and KOL booking
Maintain and manage project timelines, expectations, tasks, and resources
Help bridge the gap between the various seller offices, the regional teams, and local teams such as KOL team, production team and campaign team
Acquire a thorough understanding of key customer needs and requirements
Perform cost-benefit and needs analysis of existing/potential livestream sellers to meet their needs
Prepare regular reports of progress and forecasts to internal and external stakeholders using key livestream metrics.
Requirements:
Full-time Bachelor’s degree or above, smart and fast learning
Has prior and solid experience in Account and Project Management; at least 2 years of experience in E-commerce, Business Development or Consultancy
Possess business acumen and able to generate insights independently.
Excellent communication, negotiation and presentation skills
Strong analytical skill and sensitivity to data, detail-oriented and highly organised
Highly motivated and target driven.
Logical thinking and strong problem-solving skills.
Self-initiate and can-do attitude person
Professional English skills (reading / writing / listening / speaking)"
