,title,date,company,company_link,location,type-salary,description
21,"Senior Data Scientist (Fintech)
- job post","Posted
Posted 30+ days ago",SMARTOSC,https://jobs.vn.indeed.com/cmp/Smartosc?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64hnf4kntg800&fromjk=e160a97742a9f038,Thành phố Hồ Chí Minh,,"Job Description
– Shortlist and identify data sources for segmentation and profiling such as from internal sources – transaction data, customer master data (demographic data), product data, product master data and external sources – Credit data
– Establish criteria to select customers whose data needs to be pulled for analysis.
– Explore data and identify data quality gaps, trends, data variance and cleanse & transform the data.
– Develop unsupervised learning models for customer segmentation from behavioral data and tune for optimum clusters.
– Discover customer profiles from demographic customer data
– Communicate the data exploration and model results to business analyst and gather the feedback.
– Provide inputs for Dashboard Design
– Coordinate in dashboard testing
– Perform documentation of the developed solution

Requirements
– Strong problem solving skills.
– Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
– Experience working with and creating data architectures.
– Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
– Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
– Excellent written and verbal communication skills for coordinating across teams."
22,"Senior Data Scientist (40000030)
- job post","Posted
Posted 30+ days ago",Techcombank,https://jobs.vn.indeed.com/cmp/Techcombank?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64hp8gkntu800&fromjk=d63d6ebc4cf48668,Thành phố Hồ Chí Minh,,"25 Nov 2023
Senior Data Scientist (40000030)
Category: Data And Analytics Division
Job Type:
Facility: Data & Analytics
Job Purpose
The job holder proposes, initiates and manages mutliple ML projects together with business in order to address problems raised before linked to company OKRs and product enhancements using DS methods, processes and systems on unstructured, diverse Big Data sources.
The job holder also participates in strategic deicion circles and contributes to guiding business high level and providing strategic data guidance
The job holder is required to allocate resources, decide strategically on projects and then cascade down to leads
Key Accountabilities (1)
Data Solutioning
Evaluate effectiveness of proposed models and track business performance KPIs against data model.
Build cutting-edge algorithms and work with machine learning and deep learning tools to deliver advance analytics solutions across the firm including recommendation engines, customized data models, etc.
Drive application of machine learning and big data techniques across different journeys and squads.
Manage, execute, and review complex data science projects in an agile manner and in compliance with internal regulatory requirements.
Key Accountabilities (2)
Data Insighting
Lead the identification and interpretation of meaningful and actionable insights from large data and metadata sources together with business partners.
Review processes and tools designed to monitor and analyze model performance and prediction accuracy.
Proactively lead discussions in 3+ squads to identify questions and issues for data science
Collaborate with Data Engineers to build complex, technical algorithms in data analytics software applications to improve work efficiency.
Know at all times your data (size, average, distributions, outliers, CR, etc) and be able to estimate model output, impact and come up with sanity checks to detect bugs (discrepancies between expectations and results)
Key Accountabilities (3)
Project Management
Own the project, manage POs, keep everyone on track from distractions, aligned towards lowest hanging fruit and KPI
Manage project conflicts, challenges and dynamic business requirements to keep operations running at high performance.
Work with team leads to resolve people problems and project roadblocks, conduct post mortem and root cause analysis to help squads continuously improve their practices to ensure maximum productivity.
Talent Development
Manage allocated team, focus on retention and growth of the scientists, personal development and KPI
Mentor and coach junior fellows into fully competent Data Scientists.
Identify and encourage areas for growth and improvement within the team.
Success Profile - Qualification and Experiences
Qualifications
Master’s degree (or higher) in Statistics, Mathematics, Quantitative Analysis, Computer Science, Software Engineering, Information Technology or other Numerical Disciplines
Work Experience
10+ years of relevant experience in areas of data analysis, machine learning, deep learning model development on large amount of data, implementing and deploying various statistical models
English proficiency requirements are pursuant to Techcombank's policy
Deep experience in querying databases and coding (e.g. Python, R, Spark, Scala, SQL, Java, C, C++)
Extensive experience in building data and analytics solutions and products, data mining and statistical analysis
Experience in application of machine learning and AI to questions related to the financial markets
Strategic decision taking and thinking, able to deal with very senior management, translate tech to business and vice versa
Deep experience in Agile Software Development and has mastery of Agile principles, practices and Scrum methodologies
Management experience, leading projects in the past, building and mentoring scientists, leading them towards success"
23,"Python Data Scientist
- job post","Posted
Posted 1 day ago",Nucleus Health,https://jobs.vn.indeed.com/cmp/Nucleus-Health-1?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64hv1q2ggj000&fromjk=1a33e8e8cfc39404,Thành phố Hồ Chí Minh,"8,090,987 VNĐ - 38,728,612 VNĐ a month","Client description - A U.S.-based company that is tapping into the power of modern technologies to transform the AI industry is looking for a Python Data Scientist. The selected candidate will be tasked with conducting code reviews with peers and offering helpful criticism. By guaranteeing that the revolutionary potential of AI benefits all of humanity, the company is constructing a better future for the coming generations.
Job Responsibilities:
Write effective, high-quality Python code to solve problems
Clearly explain the reasoning behind the code in Jupyter notebooks
Debug code and produce thorough documentation
Using free datasets (such as Kaggle, the UN, the US government, etc.), use your data analytic skills to formulate and respond to important business issues
Effectively communicate with researchers to comprehend their needs and share their findings
Job Requirements:
Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
At least 4+ years of relevant experience as a data scientist
2+ years of experience working with Python programming languages and Data Science
Demonstrable experience with Data Analysis
Some familiarity with SQL is nice to have
Excellent critical thinking and problem-solving abilities
Strong business sense combined with data analytic abilities to identify the key questions to ask from the dataset, provide clear answers, and explain the key findings
Outstanding communication abilities to work with researchers and stakeholders in an efficient manner
Fluent in spoken and written English communication
Job Type: Contract
Salary: 8,090,987₫ - 38,728,611₫ per month"
24,"Data Engineer
- job post","Posted
Posted 30+ days ago",AhaMove,https://jobs.vn.indeed.com/cmp/Ahamove?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64i2ru2ggh000&fromjk=a94b4131c114fdd1,Thành phố Hồ Chí Minh,,"At Ahamove, we are always driven by data and recognize it as fuel for innovation.
We collect, analyze and integrate data into every corner of the enterprise. Data team is the backbone of our company. Just like the “on-demand delivery” segment, our data team provides ""on-demand technologies"" to serve our fast-changing business needs and evolving market
Our data team has the power to try many up-to-date solutions, tools and technologies such as Cloud Services, Big Data Distributed System, Machine Learning Model…Currently, we have created different data positions to solve a variety of problems which are fun, challenging and meaningful.
We welcome young talents with fresh minds to join us on our way to become a 5-star company.
Let's grow together.
The Job
Maintain & Optimize inhouse data infrastructure including databases, ETL/ELT pipelines
Work with multiple Cloud Computing Platforms such as GCP, AWS, Databricks
ETL/ELT big/complex datasets to data marts for multiple departments
Create benchmark, alert, audit log for data system
Communicate with stakeholders include Product, Business Users, Data Analysts and Data Scientists to solve data related requests
Your skills and Experience
Bachelor degree in Computer Science or Software Engineering
Specializing in data science or a higher degree is a big plus.
At least 02-year-experience in building data platforms and pipelines for analytics.
Excellence at least 2 programming languages like SQL, Python, Java, Scala
Experience with Hadoop, Spark
Experience with cloud services (AWS, GCP, Azure)
Experience with different database/data warehouse systems: MongoDB, PostgreSQL, BigQuery, etc
Experience with data pipeline and workflow management tools: Airflow, Cloud Composer, dbt, Airbyte
Knowledge of data viz tools like Metabase, Tableau, Looker, etc
Knowledge of streaming process platforms is a plus
Exposure to emerging open-source technologies.
Why it would be awesome to work with us
We collect, analyze and integrate data into every corner of the enterprise. Data team is the backbone of our company. Just like the “on-demand delivery” segment, our data team provides ""on-demand technologies"" to serve our fast-changing business needs and evolving market.
Our data team has the power to try many up-to-date solutions, tools, and technologies such as Cloud Services, Big Data Distributed Systems, Machine Learning Models…
Currently, we have created different data positions to solve a variety of problems that are fun, challenging, and meaningful.
Benefits and Allowances
Grab/Be for work: 1M/month
Laptop & PVI insurance
Working 5 days/week and have Hybrid working
Competitive salaries and benefits according to experience and education level
And more"
25,"Quantitive Research
- job post","Posted
Posted 4 days ago",PERSOLKELLY Vietnam,https://jobs.vn.indeed.com/cmp/Persolkelly?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64i8jvkntg801&fromjk=915767512f7fe01d,Hà Nội,,"Main Task:
Exploration and unconstrained thinking about how to apply data to the financial markets
Seeking to identify high-quality predictive signals that we believe are undiscovered by the wider market

Ideal Candidates:
Company is seeking an exceptional individual to join the firm as a Quantitative Researcher. The person must have a strong understanding of the investment research process to create computer-based models that seek to predict movements of global financial markets. While prior finance experience is not required, a successful candidate must possess a strong interest in learning about finance and global markets. Candidates will have a research scientist mind-set; be a self-starter, a creative and persevering deep thinker who is motivated by unsolved challenges.
PhD. or M.S. degree from a leading university in a quantitative or highly analytical field
Ranked in the top 10% of bachelor’s degree class
Demonstrated ability to program in C/C++ on a Unix/Linux platform
Excellent problem solving abilities and judgment with a strong attention to detail
Mature, thoughtful, with the ability to operate in a collaborative, team-oriented culture
Strong English language skills; ability to communicate complex concepts in simple terms
Possession of an international or regional Mathematical Olympiad medal is a plus

594846"
26,"Software Engineer 2
- job post","Posted
Posted 30+ days ago",Microsoft,https://jobs.vn.indeed.com/cmp/Microsoft?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64ieb32gfn000&fromjk=1b0c626602edc505,Thành phố Hồ Chí Minh,,"Looking for Software Engineers in M365 Big Data Efficiency Optimization Team:
Join us to manage and optimize 3000+ PB data and 1M cores on multiple big data platforms for M365 telemetry worldwide, tune the yearly cost $250M+ resource and capacity and improve the efficiency, reduce cost and save 15% from organic growth; Collaborate with all M365 product teams in different locations & roles worldwide, including Product Managers, Engineers, Data Scientists! Your work will cover the whole lifecycle of big data from creation, collection, storage, processing and consumption. Come up with new ideas innovating is also part of the teamwork!
Responsibilities
Design and build highly efficient, lower cost dataset for storage and pipeline for processing
Research, analyze, and investigate more optimization opportunities on Office365 Big Data platform
Ensure Office365 capacity healthy on COSMOS/Blueshift/Geneva/Kusto stay in quota by optimization in storage and processing
Design tools, leverage AI related technologies to analyze and generate insights to improve the efficiency of our capacity
Qualifications
BS/MS degree in Computer Science or related field, solid Computer Science fundamentals
Experience on design/development, i.e. C#/SQL Server/ASPX/JavaScript
Quick learning and solid problem solving, strong design, coding, and debugging skills
Communication in English: reading, writing, listening, and speaking
Accountable and proactive, cross-team collaboration skills
Azure, data pipeline, perf optimization knowledge and experience will be a plus

Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations."
27,"Data Scientist (AI Engineer)
- job post","Posted
Posted 30+ days ago",PERSOLKELLY Vietnam,https://jobs.vn.indeed.com/cmp/Persolkelly?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64ih2m2ggh000&fromjk=718bef1ef6d40f4d,Hà Nội,,"Data scientist

Working place: Duy Tan-Cau Giay-HN
Job description:
You are participating in our Product team and helping to build AI projects based on analysis. Our product is being used by many customers and getting big logs and data. Based on these data we need to find the risk & issue and propose the solution to the product team.
Specifically:
Analyze issues and risks from the current product and quantify it
Analyze the data from a variety of perspectives
Give some ideas based on the analysis to improve the accuracy of the product
Report the analysis with an understandable slide

Requirements:
University degree in Computer Science, Data Science, IT, or equivalent
At least 4 years of experience working as a Data Scientist or AI engineer position
Having a strong background in statistics (At least confident in mathematics)
Proficient with frameworks: Pytorch, TensorFlow
Having good knowledge and experience about MLOps
Having a good knowledge of visualization, capable of using BI tools is a plus
Proficient in Python, C/C++ programming languages
Good logical & critical thinking skills, hard-working and responsible at work.
Effective communication skills.

Benefit:
Competitive salary: upto $2500
14 months' salary a year
Opportunity to receive Stock Option.
To fully participate in the regimes prescribed by the State such as social insurance, health insurance, unemployment insurance, and annual leave.
Be trained and work directly with experienced experts in the field of AI.
Have the opportunity to do challenging things, develop your full potential
Participate in team building activities, happy hours, etc
Enjoy full benefits (Wedding, birthday, etc);
Young, comfortable working environment, dynamic startup spirit.


Contact and send CV to khanhlinh_mai@persolkelly.com
Ms. Linh: (+84) 948 624 497 (Zalo)





587886"
28,"Risk Strategist, ZaloPay
- job post","Posted
Posted 4 days ago",VNG,https://jobs.vn.indeed.com/cmp/Vng-Corporation?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64implh0go800&fromjk=d383d759aeba5bb0,Thành phố Hồ Chí Minh,,"Risk Management team at ZaloPay gathers highly motivated team players who are dedicated to risk assessment, analyzing fraud & abuse patterns, and then creating and adapting advanced prevention mechanisms while focusing on the use of rand customer experience.

As a Risk Strategist, you will have opportunities to:

Be involved in Fintech business with ZaloPay - expected to be one of the leading e-payment products in Vietnam;
Wide up your knowledge in Risk management area of Fintech/ E-commerce industry;
Be in charge of Risk management policy & operation for Funding Channel Risk - one of two key components of Partner Risk at ZaloPay;
Work with our experts and get knowledge or deep insights (e.g., market, trends, user behaviors, etc.) from other components of the Fintech area (e.g., business intelligence, data analysis, tech, product, etc.);
What you will do
Understand and maintain risk management process for promotion abuse & credit risk.
Do a Risk assessment of new campaigns, and product features before launch; define strategies and risk monitoring, detection & mitigation plan.
Monitor and detect risks in transaction processing, system operation, and customer transactions.
Monitor and analyze fraud/abusive transactions detected by transaction monitoring tool;
Monitor statistics related to redemption, authentication, and authorization;
Evaluate risk of the suspended transaction and decide whether the transaction is accepted;
Take actions to stop fraud during product launch, and operations;
Participate in developing new ZaloPay’s features/products from at risk management perspective.
Analyze potential risks of features/products;
Propose solutions to help features/products to be released with compliance.
Work closely with Business & Product teams, Data Analysts & Data Scientists on
Continuously refining the product mechanics and Risk requirements to control, and reduce loss & cost without impeding user experience for the good users;
Deep-dive into suspicious fraud cases to identify malicious behavior, and vulnerabilities;
Analyzing to understand the difference between normal users and fraudsters/abusers; proposing rules & model updates to increase coverage rate, reduce loss rate, and false-positive rate (low impact to normal users) of Risk Engine.
Yêu cầu
An ideal candidate’s profile
Have 1+ years of experience at bank/payment companies fintech companies or e-commerce companies;
Knowledge of promotion schemes and policies is preferred;
Ability to identify and analyze trends or patterns of normal users and fraudsters;
Ability to predict user and fraudster behavior for better on-going risk controls;
Be open-minded, eager to learn new things, and embrace challenges;
Logical thinking and problem-solving skills – the ability to identify the root cause, evaluate the potential loss, user experience impact; and quickly give solution;
Great communication skills – the ability to communicate well with teams to give persuasive opinions and define rules;
Ability to manage multiple tasks and deadlines."
29,"Project Engineer
- job post","Posted
Posted 30+ days ago",Siemens Healthineers,https://jobs.vn.indeed.com/cmp/Siemens-Healthineers?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64ipimh0go800&fromjk=a26b7761828cd608,Thành phố Hồ Chí Minh,,"Do you want to join us in helping to fight the world's most threatening diseases and enabling access to care for more people around the world? At Siemens Healthineers, we pioneer breakthroughs in healthcare. For everyone. Everywhere.

We offer you a flexible and dynamic work environment with opportunities to go beyond your comfort zone to grow personally and professionally. Sounds interesting?

Then come and join our Vietnam team as a Project Engineer. We are seeking a motivated and skilled professional to oversee and ensure the successful completion of our projects.

As a Project Engineer, you will be responsible for working closely with customers, managing project progress, costs, and risks, handling customer complaints, coordinating with internal departments, and providing expertise in equipment installation drawings. The ideal candidate will possess a positive attitude, excellent relationship-building abilities, continuous learning mindset, innovative thinking, and a strong commitment to delivering high-quality results. In addition, proficiency in Microsoft Office 365, project management skills, AutoCAD skills, and basic knowledge of electrical and construction principles are essential for this role.

Your tasks and responsibilities:

1. You will be responsible to collaborate with customers through surveys, on-site meetings, and information exchange to understand their requirements and maintain strong customer relationships.
2. You will be responsible to clarify the job scope early on and effectively manage each working step to ensure project progress and timely completion of deliverables.
3. You will facilitate seamless communication and collaboration by managing connection points among team members.
4. You will develop and maintain a comprehensive project schedule based on Gantt charts, ensuring alignment with project goals and milestones.
5. You will be responsible in monitoring project costs by thoroughly understanding the contract terms and evaluating potential risks outside the contract scope.
6. You will implement project risk management strategies to identify, assess, and mitigate potential risks that may impact project outcomes or timelines.
7. You will be responsible to address customer complaints by conducting thorough problem analysis, demonstrating empathy, and coordinating with internal teams to provide effective solutions.
8. You will take ownership of equipment installation drawings, collaborating with customers to ensure accuracy and adherence to project requirements.
9. You will coordinate and communicate with internal departments to facilitate smooth project implementation, ensuring effective cross-departmental collaboration and timely execution.

To find out more about us, have a look at https://www.siemens-healthineers.com/vn

Your qualifications and experience:

You hold a bachelor’s degree in biomedical science or related technical discipline.
You have at least 7 years of experience in project management within a multi-cultural team.
You have minimum 1 year of working experience within the Healthcare industry.

Your attributes and skills:

Soft Skills :

You have strong problem-solving abilities to address project challenges and find innovative solutions.
You have excellent relationship-building skills to foster positive interactions with customers and internal stakeholders.
You are proactive with self-learning mindset to stay updated on industry trends, project management methodologies, and relevant skills.
You have effective time management skills to prioritize tasks and meet project deadlines.
You have clear and concise communication skills to convey information accurately and facilitate effective collaboration.
You have critical thinking skills to analyze complex project situations and make informed decisions.

Technical Skills:

You are proficient in using Microsoft Office 365 tools for project documentation, communication, and data analysis.
You have demonstrated project management skills, including planning, organizing, and monitoring project activities.
You are proficient in AutoCAD software for equipment installation drawings and design processes.
You have basic knowledge of electrical principles to understand project requirements and ensure compliance.
You understand construction principles to coordinate project activities effectively.

Our global team:

We are a team of 68,000 highly dedicated employees across more than 70 countries passionately pushing the boundaries of what’s possible in healthcare to help improve people’s lives around the world. As a leader in the industry, we aspire to create better outcomes and experiences for patients no matter where they live or what health issues they are facing. Our portfolio, spanning from in-vitro and in-vivo diagnostics to image-guided therapy and innovative cancer care, is crucial for clinical decision-making and treatment pathways.

Our culture:

We are part of an incredible community of scientists, clinicians, developers, researchers, professionals, and skilled specialists pushing the boundaries of what’s possible, to improve people’s lives around the world. We embrace a culture of inclusivity in which the power and potential of every individual can be unleashed. We spark ideas that lead to positive impact and continued success.

We care about your data privacy and take compliance with GDPR as well as other data protection legislation seriously. For this reason, we ask you not to send us your CV or resume by email. We ask instead that you create a profile in our talent community where you can upload your CV. Setting up a profile lets us know you are interested in career opportunities with us and makes it easy for us to send you an alert when relevant positions become open. Click here to get started.

To all recruitment agencies: Siemens Healthineers does not accept agency resumes. Please do not forward resumes to our job’s alias, employees, or any other company location. Siemens Healthineers is not responsible for any fees related to unsolicited resumes."
30,"Software Engineer 2 /Software Engineer (M365 Big Data)
- job post","Posted
Posted 30+ days ago",Microsoft,https://jobs.vn.indeed.com/cmp/Microsoft?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64ivjf2gfn000&fromjk=fed487feef58ec47,Thành phố Hồ Chí Minh,,
31,"Data Scientist [A-R]
- job post","Posted
Posted 16 days ago",Aloha Consulting Group,https://jobs.vn.indeed.com/cmp/Aloha-Consulting-Group?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64j1cik3sq800&fromjk=e2e768220d264e15,Hà Nội,,"Our client is a global technology company focusing on AI solutions and behavior recognition technology, who is searching for an experienced talent to join their firm:
Analyze issues and risks from the current product and quantify it
Analyze the data from a variety of perspectives
Give some ideas based on the analysis to improve the accuracy of the product
Report the analysis with an understandable slide


Benefits
14 months salary a year
Opportunity to receive Stock Option
To fully participate in the regimes prescribed by the State such as social insurance, health insurance, unemployment insurance, and annual leave
Be trained and work directly with experienced experts in the field of AI
Have the opportunity to do challenging things, develop your full potential
Participate in team building sessions, have fun monthly with the Company
Enjoy full benefits (Happiness, birthday...)
Young, comfortable working environment, dynamic startup spirit

University degree in Computer Science, Data Science, IT, or equivalent At least 3 years of experience working as a Data Scientist or AI engineer position Having a strong background in statistics (At least confident in mathematics) Proficient with frameworks: Pytorch, TensorFlow Having good knowledge and experience about MLOps Proficient in Python, C/C++ programming languages Good logical & critical thinking skills, hardworking and responsible at work Effective communication skills Having a good knowledge of visualization, capable of using BI tools is a plus"
32,"(AI) Software Engineer (Python/Java/PHP/MySQL)
- job post","Posted
Posted 5 days ago",Tenpoint7,https://jobs.vn.indeed.com/cmp/Tenpoint7?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64j36kh0go800&fromjk=7a77ca9522ba86dd,Thành phố Hồ Chí Minh,,"Tenpoint7

104 Mai Thi Luu, Dakao, District 1, Ho Chi Minh
At office
Posted 5 days ago
Skills:
Python
MySQL
Java
Top 3 reasons to join us
Flexible working time
Dynamic & fun working environment,
Learn new domain knowledge: Big data, AWS, ML
Job description
ABOUT TENPOINT7:
TenPoint7 is an Analytics Software-as-a-Service company based in Seattle, WA with a global development office located in Ho Chi Minh City, Vietnam. We deliver high value analytics apps hosted in the cloud that are infused with Data Science based algorithms. We are driven by these 3 simple things: Data, People & Value.
POSITION OVERVIEW:
Tenpoint7 is currently seeking a dedicated (AI) software engineer with strong Python, SQL, Machine Learning skills to join our Application Development team. The role requires that the individual be a self-starter and a motivated skilled Software Developer who has experiment working with Artificial Intelligence/Machine Learning. This is a great chance to lead our efforts to apply AI to solve the real-world problems.
Together with our project team(data engineer + data scientist + full-stack engineer), you will be responsible for the design, development, and implementation of the system.
DUTIES AND RESPONSIBILITIES:
Participate in full lifecycle development of software including analysis, design, coding, review code, testing, implementation, deployment and support.
Design and develop AI models to meet project requirements.
Convert AI/ML models into APIs that other developers can use.
Design, develop, and maintain the backend infrastructure of web applications.
Gather, analyze, and document project functional requirements.
Define epics, user stories, tasks, and subtasks for projects on JIRA.
Communicate project status to team members in daily standup meeting.
Assist with development team to support client in US when necessary.
Mentor junior/fresher team members.
Your skills and experience
SKILLS / ATTRIBUTES REQUIRED:
Proven experience as a Software Developer/ Full-stack Developer or similar role.
Experience working with languages (e.g. Python, Java, PHP).
Prior experience with AI technologies, such natural language processing, computer vision, statistical analysis, etc. is a plus.
Familiarity with databases (e.g. MySQL, MongoDB).
Strong knowledge of software development principles and best practices.
Excellent communication and teamwork skills.
Experience with AWS, Linux is preferred.
PROFILE:
Bachelor of Science degree in computer science.
From 3+ years of experience in software application development.
Very good verbal and written English language with strong communication skills
Eager to learn new technologies.
Excellent problem-solving skills.
Enthusiastic, creative and flexible.
Driven, talented and result-oriented
NOTE: This job description is not intended to be all-inclusive. Employee may perform other related duties as negotiated to meet the ongoing needs at Tenpoint7.
JOB TYPE: Full-time
SCHEDULE:
Monday to Friday(8 hours/day)
Work from home when necessary
Why you'll love working here
Competitive salary w/ bonus on 13th month
Paid premium healthcare
Using and improving English every day
No limit on your career development, we take excellent care of our talents.
Two days off per week,15 days of annual leave per year.
1-2 paid trips to company HQ in Seattle, Washington
Company trip, teambuilding every year
Happy hours with free snacks, soft drinks, fruit, and coffee etc.
Celebrating party: team lunch, birthday, welcome, other activities.

Tenpoint7

TenPoint7 is a Machine-Learning-as-a-Service and data consulting provider based in Seattle, US
Company type
Product
Company size
1-50 employees
Country
United States
Working days
Monday - Friday
Overtime policy
No OT"
33,"Senior Data Scientist
- job post","Posted
Posted 2 days ago",The Wise Seeker Services,https://jobs.vn.indeed.com/cmp/The-Wise-Seeker?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64j612k3qh800&fromjk=e9b93480fda30376,Thành phố Hồ Chí Minh,,"Established in 1993, one of the largest jointstock banks in Vietnam and a leading bank in Asia. We have more than 12,000 employees working among 315 branches nationwide and provide a wide range of financial products and services to more than 8.4 million retail and corporate customers. ""Be greater”, as it says in the brand positioning, Techcombank is
dedicated and committed to bringing the best value and offering a great experience to our employees. We pride ourselves as the top bank in terms of operational efficiency with 20 consecutive quarters of continuous growth.
Location: Ho Chi Minh
Sector: Financial
Personnel in charge: O



Functions
Evaluate effectiveness of proposed models and track business performance KPIs against data model.
Build cuttingedge algorithms and work with machine learning and deep learning tools to deliver advance analytics solutions across the firm including recommendation engines, customized data models, etc.
Drive application of machine learning and big data techniques across different journeys and squads.
Manage, execute, and review complex data science projects in an agile manner and in compliance with internalregulatory requirements.
Initiates and manages mutliple ML projects together with business in order to address problems raised before linked to company OKRs and product enhancements using DS methods, processes and systems on unstructured, diverse Big Data sources.
The job holder also participates in strategic deicion circles and contributes to guiding business high level and providing strategic data guidance
Required to allocate resources, decide strategically on projects and then cascade down to leads
Key Accountabilities
Data Solutioning
Evaluate effectiveness of proposed models and track business performance KPIs against data model.
Build cuttingedge algorithms and work with machine learning and deep learning tools to deliver advance analytics solutions across the firm including recommendation engines, customized data models, etc.
Drive application of machine learning and big data techniques across different journeys and squads.
Manage, execute, and review complex data science projects in an agile manner and in compliance with internal regulatory requirements.

Data Insighting
Lead the identification and interpretation of meaningful and actionable insights from large data and metadata sources together with business partners.
Review processes and tools designed to monitor and analyze model performance and prediction accuracy.
Proactively lead discussions in 3+ squads to identify questions and issues for data science
Collaborate with Data Engineers to build complex, technical algorithms in data analytics software applications to improve work efficiency.
Know at all times your data (size, average, distributions, outliers, CR, etc) and be able to estimate model output, impact and come up with sanity checks to detect bugs (discrepancies between expectations and results)Job Purpose
The job holder proposes, initiates and manages mutliple ML projects together with business in order to address problems raised before linked to company OKRs and product enhancements using DS methods, processes and systems on unstructured, diverse Big Data sources.
The job holder also participates in strategic deicion circles and contributes to guiding business high level and providing strategic data guidance
The job holder is required to allocate resources, decide strategically on projects and then cascade down to leads

Requirements
Master’s degree (or higher) in Statistics, Mathematics, Quantitative Analysis, Computer Science, Software Engineering, Information Technology or other Numerical Discipline
Experiences in banking, ecommerce and finance sector.
10+ years of relevant experience in areas of data analysis, machine learning, deep learning model development on large amount of data, implementing and deploying various statistical models
English proficiency requirements are pursuant to Techcombank's policy
Deep experience in querying databases and coding (e.g. Python, R, Spark, Scala, SQL, Java, C, C++)
Extensive experience in building data and analytics solutions and products, data mining and statistical analysis
Experience in application of machine learning and AI to questions related to the financial markets
Strategic decision taking and thinking, able to deal with very senior management,
Deep experience in Agile Software Development and has mastery of Agile principles, practices and Scrum


Benefits
Health Plans;
Financial wellness;
Paid time off;
Flexible schedule;
Engagement activities;
Modern facilities
13th month salary
Performance bonus (1,9 3 months salary)"
34,"Technology-Algorithm-Application Algorithm-ALGO
- job post","Posted
Posted 30+ days ago",Lazada,https://jobs.vn.indeed.com/cmp/Lazada?campaignid=mobvjcmp&from=mobviewjob&tk=1hg64j7qlk3sq800&fromjk=01f63ac29e301962,Việt Nam,,"Location:
Vietnam
Department: Technology
Location: Vietnam
Job Description
Team and Role Introduction:
We are looking for a data scientist (logistics) to tackle some of South-East Asia's most complex logistical challenges. Think of systems that can build geocoding infrastructure, prepare manpower scheduling, schedule millions of orders per day for delivery, estimate lead and arrival times of customer orders, indicate where items should be placed in our warehouses for efficient utilisation of time and space, do path planning for our pickers in warehouses that pick tens of thousands of items per day, etc. Together, with a team of talented individuals, you will work to conceptualise, develop and productionalise intelligent systems aimed at increasing the efficiency of our logistics. The work is done closely with the business where we consult and work out the implementation to improve relevant business metrics.
Responsibilities:
You will work in a vertically integrated team of business partners, product managers, technical engineers and data scientists. You are expected to formulate clear problem definitions, work on proof of concepts to demonstrate the feasibility of new projects and also help carry this into production. Some fundamental skills from the 3 domains are expected, including (1) optimisation models in operations research, (2) machine learning including regression, classification and clustering, (3) natural language programming using deep learning models. Knowledge and experience in applying NLP techniques, and large data handling is highly preferred. We’re looking for a candidate who is proactive, challenges the status quo and has a strong drive to improve some of the region’s most difficult logistical problems.
Job Requirements
Requirements/Qualifications (must have):

Willingness to adapt and learn
Solid programming skills in at least one language (preferably java, Python, R)
Good working knowledge of SQL
Deep understanding of text representation techniques (such as n-grams, bag of words, sentiment analysis etc), statistics and classification algorithms
Experience with machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn)

Requirements/Qualifications (good to have):

Knowledge of Name Entity Recognition (NER)
As you will be working in the logistics domain any domain expertise in transport, warehousing or aviation is highly valued
Degree in Computer Science, Mathematics, Computational Linguistics or similar field"
