,title,date,company,company_link,location,type-salary,description
93,"[EET] Market Research Intern (Ha Noi Location)
- job post","Posted
Posted 27 days ago",Bosch Group,https://jobs.vn.indeed.com/cmp/Bosch?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgtjvjgm6h800&fromjk=b3f9550339a2f6e0,Hà Nội,,"Company Description

The Bosch Group is a leading global supplier of technology and services. Since the beginning of 2013, its operations have been divided into four business sectors: Automotive Technology, Industrial Technology, Consumer Goods, and Energy and Building Technology.
The Bosch Group comprises Robert Bosch GmbH and its roughly 360 subsidiaries and regional companies in some 50 countries. If its sales and service partners are included, then Bosch is represented in roughly 150 countries. This worldwide development, manufacturing, and sales network is the foundation for further growth.
Bosch Global Software Technologies Company Limited (BGSV) is 100% owned subsidiary of Robert Bosch GmbH - one of the world’s leading global suppliers of technology and services, offering end-to-end Engineering, IT, and Business Solutions.
Starting its operation from 2010 at Etown 2 in HCMC, BGSV is the first software development center of Bosch in Southeast Asia. BGSV nowadays have over 4,000 associates, with a global footprint and presence in the US, Europe, and the Asia Pacific region.
With our unique ability to offer end-to-end solutions that connect sensors, software, and services, we enable businesses to move from the traditional to digital or improve businesses by introducing a digital element in their products and processes.

Job Description

The Market Research Intern will support the Product/Project Manager in gathering and analyzing market data to aid in the company's strategic decision-making process. This position requires a curious mind, analytical skills, and the ability to work collaboratively.
Duration: 6 month
Data collection: conduct the research to gather market da-ta, including surveys, interviews, and online research.
Report Creation: Compile findings into clear and concise reports, charts, and presentations.
Data Analysis: analyze collected data to identify trends, patterns, and insights.
Competitive Analysis: Monitor and analyze competitors' products, services, and market activities.
Collaboration: Work closely with the Product/Project Manager to align research objectives and share
Manage offline events.
Continuous Learning: Stay updated with the latest market research techniques and tools.

Qualifications

Required:
Study Digital Marketing, Business Administration, Economy or other relevant majors (3rd or 4th year Student)
Good English communication both verbal and writing
Ability to work independently and as part of a team.
Good online community management
Nice to have:
Have experience to do Market research.
Basic understanding of or interest in the domains of Generative AI, Automation Technology, Vehicle Services on Cloud, and Engineering Tools.

Additional Information

Why BOSCH?
Because we do not just follow trends, we create them. Together we turn ideas into reality, working every day to make the world of tomorrow a better place. Do you have high standards when it comes to your job? So do we. At Bosch, you will discover more than just work.
Benefits and Career Opportunities
Monthly Internship allowance + Meal & Parking allowance
1 day of paid leave per month + 1 day of birthday leave + 1 day of sick leave (supported documents required)
Working from Monday to Friday, flexible working hours
Opportunity to work in global working hi-tech environment, using English everyday which surely help you to strengthen both personal and professional skills.
Engage in our diverse training programs which surely help strengthen both your personal and professionalism"
94,"JUNIOR BUSINESS ANALYST
- job post","Posted
Posted 12 days ago",FPT,https://jobs.vn.indeed.com/cmp/Fpt?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgtnoegm6h801&fromjk=d9bdb462827b78bf,Thành phố Hồ Chí Minh,,"Loại hình công việc: Toàn thời gian
Đơn vị quản lý: Tập đoàn FPT
Mức lương: Lương thỏa thuận
Hạn nộp hồ sơ: 25-12-2023
CHI TIẾT CÔNG VIỆC
Responsible for collecting data, and analyzing current information and trends about the client’s industry including competitor and customer insights, keep up to date with market trends and new developments utilizing information for marketing improvement.
Assist in developing and conducting surveys, questionnaires, interviews, and various methods to collect and synthesize current information, and operating procedures.
The analyst should make sure to fully understand the task briefs from the team lead or manager, and synthesize them with the client briefs to analyze complicated information.
While working on a consulting project, it is responsible for the Analyst to communicate effectively with other team members, and then report and review regularly with the leader in charge of the project.
YÊU CẦU CÔNG VIỆC
Bachelor’s degrees in Business Management, Economics, Finance, Accounting, or related majors.
Outstanding academic performance and study abroad is a plus.
Able to effectively work as an independent and as a team member in a project.
Adapt well to flexible and ever-changing environments.
Have an inquisitive and innovative mind.
Proficiency in English and Vietnamese, especially writing skills, is highly encouraged.
QUYỀN LỢI
Competitive salary. Performance-based award.
Annual leave and working conditions according to Vietnam labor laws.
“FPT Care” health insurance is provided by AON (exclusive for FPT employees).
International, dynamic, friendly working environment.
Continuous development of hard and soft skills through work and professional training.
THÔNG TIN THAM KHẢO
Tìm hiểu về FPT tại đây
Quy trình tuyển dụng tại FPT tại đây
NƠI LÀM VIỆC: Tầng 21, Tòa nhà Vietcombank, Số 5 Công trường Mê Linh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam"
95,"Machine Learning Intern (all genders)
- job post","Posted
Posted 6 days ago",HRS,https://jobs.vn.indeed.com/cmp/Hrs?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgtqiuk3rh800&fromjk=9d49ac5b48bb62c4,Thành phố Hồ Chí Minh,,"City: Ho Chi Minh City
Job Function: Tech
Job Area: Product & IT
Seniority Level: Entry level
Date: Nov 16, 2023
HRS AS A COMPANY
HRS, a pioneer in business travel, aims to elevate every stay through innovative technology. With over 50 years of experience, their digital platform, driven by ProcureTech, TravelTech, and FinTech, transforms how companies and travelers Stay, Work, and Pay.

ProcureTech digitally revolutionizes lodging procurement, connecting corporations and suppliers in a cutting-edge ecosystem. This enables seamless efficiency and automation, surpassing travelers' expectations.

TravelTech redefines the online lodging experience, offering personalized content from selection to check-in, ensuring an unparalleled journey for corporate travelers.

In FinTech, HRS introduces advancements like mobile banking and digital payments, turning corporate back offices into touchless lodging enablers, eliminating legacy cost barriers. The innovative 2-click book-to-pay feature streamlines interactions for travelers and hoteliers.

Combining these technology propositions, HRS unlocks exponential catalyst effects. Their data-driven focus delivers value-added services and high-return network effects, creating substantial customer value.

HRS's exponential growth since 1972 serves over 35% of the global Fortune 500 and leading hotel chains.

Join HRS to shape the future of business travel, empowered by a culture of growth and setting new industry standards worldwide.
BUSINESS UNIT
The HRS PAY business unit is hyper-focused on driving not only the HRS “flywheel” via the powerful combination of STAY and PAY, but also our own PAY flywheel whereby both corporate clients and third-party partners benefit from leveraging HRS PAY’s technology and capabilities. The more corporate clients use PAY, the more third-party partners such as banks, card issuers, ERPs, booking platforms and other financial service providers want to partner and collaborate with us, and this drives further commercial growth for PAY by monetizing those partnership streams. HRS PAY is a “tech fin” in that we provide the technology that powers the payment workflow as well as delivers the highest level of available payment data to enable our customers to make intelligent decisions around their program spending. Only HRS PAY offers this powerful combination of automation, data optimization, and payment on-the-go technology all in one platform.
CHALLENGE
Study and analyze the requirements together with the scrum team
Taking part in the implementation of software
Writing technical documents if needed
Following the Scrum development processes
Reporting to Product Head
FOR THIS EXCITING MISSION YOU ARE EQUIPPED WITH...
At least 1 year (or equivalent) of experience in Software Development
At least 1 year (or equivalent) of experience in Machine Learning
Solid knowledge of OOP, SOLID, and software design patterns
Experience with rest service and Web Development is a plus
Understanding of database performance optimization and Software architectures are advantages
Passionate in Software development
Willingness to learn new techniques and technologies
Agile SCRUM working process oriented
Analytical and logical thinking
Effective communication and presentation
LOCATION, MOBILITY, INCENTIVE
Anna Building, Quang Trung Software City, District 12, HCMC
Req ID: 17350

Job Segment: Database, Technology"
96,"Intern IT Risk Assurance Services
- job post","Posted
Posted 7 days ago",PwC,https://jobs.vn.indeed.com/cmp/Pwc?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgtul0j6rp800&fromjk=cebeb08b936afc64,Thành phố Hồ Chí Minh,,"Line of Service
Assurance
Industry/Sector
Not Applicable
Specialism
Conduct and Compliance
Management Level
Intern/Trainee
Job Description & Summary
A career in our Oracle Risk Assurance practice, within Information Technology Risk Assurance will allow you to develop and apply strategies that help clients leverage enterprise technologies so they can get a higher return on their investment, mitigate risks, streamline processes, and find operational inefficiencies. The work revolves around creative problem solving and applying innovative technologies to enable strategies that increase the value of the applications that run our client’s business, mitigate risk and find operational inefficiencies.

Our focus is on creating effective and efficient design for the most important business, security and compliance processes for our clients. We touch on aspects of application security, areas prone to fraud and financial misstatement, and streamline processes that are part of our client’s core business so they can get a higher return on this key investment. Using innovative, and proprietary technologies, we help to bridge the gap between business stakeholders, compliance functions and Information Technology teams to assist in understanding how to embrace new ways of working, while limiting their financial and operational risk profile. We use knowledge of financial system design, risk mitigation, business process design, data integrity, security and use of data analytics.
To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional; our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.
As an Intern / Trainee, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:
Be curious and try new things.
Learn about how PwC works as a business and adds value to clients.
Think broadly and ask questions about data, facts and other information.
Support research, analysis and problem solving using a variety of tools and techniques.
Produce high quality work which adheres to the relevant professional standards.
Keep up-to-date with technical developments for area of specialism.
Handle, manipulate and analyse data and information responsibly.
Communicate confidently in a clear, concise and articulate manner - verbally and in materials produced.
Embrace different points of view and welcome opposing and conflicting ideas.
Uphold the firm's code of ethics and business conduct.
Requirements:
Final year students or fresh graduates with a strong degree in IT (Network/ Information Systems/ Security/Data Science and Analytics).
Good communication and interpersonal skills.
Good command of the English and Vietnamese languages.
Having passed OSCP/CEH/CISSP/CSSLP/CPT/CISA exam will be a plus.
Good command of the Japanese, Korean or Chinese languages will be a plus.
Self-motivated, committed and confident people who are able to rise to the challenges of participating in intensive training, managing work responsibilities and client relationships.
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Required Skills
Optional Skills
Desired Languages (If blank, desired languages not specified)
Travel Requirements
Available for Work Visa Sponsorship?
Government Clearance Required?
Job Posting End Date
December 16, 2023"
97,"Product Analyst, Visily
- job post","Posted
Posted 1 day ago",Visily,https://jobs.vn.indeed.com/cmp/Visily?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgu3efk3rh800&fromjk=8bc1c599edc12f87,Thành phố Hồ Chí Minh,,"Company Description

Visily is an AI-powered UI design software started from KMS Labs, the startup incubation arm of KMS Technology. Our team consists of technology entrepreneurs who have built successful product companies from scratch:
QASymphony - test management platform, merged with Tricentis, valued at $2B
Kobiton - mobile testing platform, raised $34M with over 60K customers
Katalon - test automation platform, raised $27M with over 1M users
GroveHR - HR platform used by 32K companies
Work with us if you are:
Hungry. You are ambitious and want to be part of a high-impact startup.
Versatile. You are able to wear multiple hats on a regular basis.
Result-oriented. You are fanatical about getting things done.
Purpose-driven. You want to commit to a mission and the team that is behind it.
Join our team to build the next generation of UI ideation & prototyping software, powered by AI. We’re looking for a Product Analyst to help take our product to the next level.

Job Description
Evaluate business opportunities, perform market research, competitor analysis and user research (surveys, interviews, etc.)
Analyze user data and usage to identify product insights
Work on product design including creating detailed product requirements and collaborating with UI/UX designers to design wireframes & mockups
Work with the development team to build and test the features
Support answering and managing customer support requests and queries

Qualifications
Strong interpersonal and independent working skills as well as critical thinking and problem-solving skills
Having knowledge of UI/UX design is preferred
Having professional working experience in a Technical Product company or IT outsourcing company is preferred

Additional Information
Build a global SaaS product in one of the Best Places to Work in Vietnam
Competitive salary and many benefits, including health insurance, flexible hybrid working mode
Work with a talented team who built large-scale systems at Google, QASymphony, Katalon, Kobiton, etc.
Beautiful office in HCMC with many entertainment options (game console, foosball, ping pong, gym, etc.) and unlimited coffee & snacks."
98,"Cộng Tác Viên Telesale Online
- job post","Posted
Posted 28 days ago",Edupia Tutor,https://jobs.vn.indeed.com/cmp/Edupia-Tutor?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgu8l0h0jc800&fromjk=49ce1717a7545da5,Hà Nội,"3,000,000 VNĐ - 10,000,000 VNĐ a month","Mô tả công việc:
(Mức lương: 3 - 10 triệu VNĐ)
Gọi điện thoại tới data có sẵn, hỏi, xác nhận thông tin của Phụ huynh theo kịch bản có sẵn.
Thời gian làm việc linh hoạt tùy sắp xếp công việc của từng người, từ 8h-22h (làm online tại nhà)
Gọi theo phần mềm zoiper của công ty, chi phí gọi điện công ty chi trả.
Chức vụ: Thực Tập Sinh
Hình thức làm việc: Bán thời gian
Quyền lợi được hưởng:
Lương: 8000-10000/cuộc gọi thành công + thưởng (thu nhập từ 2,5-10 triệu/tháng)
Được training cụ thể và đào tạo thường xuyên.
Được thưởng cấp bộ phận nếu có quá trình làm việc tốt
Được cài đặt phần mềm làm việc zoiper (gọi điện)
Môi trường làm việc năng động, trẻ trung và được tham gia các hoạt động teambuilding của nhóm/ công ty.
Được tham gia các hoạt động như: triển khai các cuộc thi, tham gia teambuilding, nghỉ mát...cùng công ty
Được thưởng Tết, thưởng ngày lễ theo chính sách thưởng cho CTV của công ty
Được làm việc trong môi trường start-up năng động trẻ trung.
Yêu cầu bằng cấp (tối thiểu): Trung cấp - Nghề
Yêu cầu công việc:
Giọng nói lưu loát, dễ nghe; không bị ngọng, vấp, nói lắp.
Ưu tiên các bạn sinh viên các trường Đại Học.
Chăm chỉ, thật thà, biết lắng nghe và có tính kiên nhẫn.
Thân thiện, nhiệt tình và làm việc tận tâm.
Thời gian làm việc tối thiểu: 22h/tuần, đăng ký làm việc theo tuần
Có định hướng gắn bó lâu dài với công việc
Yêu cầu giới tính: Nam/Nữ
Ngành nghề: Bán Hàng Qua Điện Thoại (Telesale),Giáo Dục Đào Tạo

Trung cấp - Nghề
Không yêu cầu"
99,"Intern Sourcing - Product Deployment
- job post","Posted
Posted 23 days ago",Adidas,https://jobs.vn.indeed.com/cmp/Adidas?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgued9h0go801&fromjk=64ad251b60b4053c,Thành phố Hồ Chí Minh,,"Purpose:
Developing and validating new materials and manufacturing technologies for Footwear and Apparel is a key focus for the adidas Innovation Team, with Vietnam being one of the key locations for validation, landing and commercialization of high tech Methods of Make. This internship involves a range of responsibilities and tasks within the Sourcing Innovation Team in Vietnam, and provides a great opportunity to work in a team of engineers, creators, designers and project managers, learning so much about sports industry, product creation methods, and the latest materials and technologies in validation for future seasons.
Product Deployment team is leading several project clusters dealing with Midsole Foam technologies (and other areas related to Footwear and Apparel) with several work streams running in Vietnam in Collaboration with other internal adidas cross functional teams as well as multiple competent technology partners. New generations of materials and processing technologies should be validated and ready for commercialization with defined timelines and calendars in alignment with inline teams. The internship position in Vietnam will be within the team where a combination of few projects with global and local suppliers are identified and executed in a collaborative mode to develop new generations of technology platforms, evaluating them using adidas models and standards, and creating E2E evaluation reports and business cases to the brand for positioning and commercialization phases.
Vietnam Innovation Center is one of the key brand locations for developing latest high tech materials for cushioning technologies. In this case the Engineering Lab equipped with most recent test methods will be another area where the intern candidate will spend time testing materials and products, making interpretations with the technical teams, and provide feedback to the brand. This is essential to the success of adidas in winning the race to develop and commercial best in class foams and midsole platforms. The intern will be responsible for part of this project and help to establish several Testing Processes and engineering footprint in direct collaboration with HQ Innovation Engineering, Concept Excellence, and Advanced Testing teams. Last but not least, a great opportunity to connect with the brand and understand the HQ teams and the Innovation Process !

Key Responsibilities:
Support the Innovation Team on several Project Managements with the suppliers in Vietnam, China, and other locations.
Run different sampling trials with different factories and tech partners and create testing components
Creating detailed trials report and documentation, as well as data storage and analysis
Support the testing and evaluation of the materials at the Innovation Center Engineering Lab (Physical, Mechanical, Chemical, Thermal methods and more)
Screening of new material and technology suppliers in Vietnam and arrange for obtaining materials and evaluation.
Key Relationships:
Director of Product Deployment
Major stakeholders to work with will be Product Deployment Team, Advanced Chemistry, SPCI Concept Team, HQ Innovation Management and different T2/T1 Innovation teams.
Other Sourcing cross functional teams
T1/T2 suppliers and Technology partners

Knowledge Skills and Abilities:
Strong analytical skills with the ability to collect, organize, and analyze significant amounts of information with attention to detail and accuracy.
Strong Project Management Skills
Proficiency in Smartsheet, MS Office, Power automates.
Effective communication, problem-solving, and team-working skills.
Good English (written and verbal),

Requisite Education and Experience / Minimum Qualifications:
Past internship experience or working experience in short-term projects.
Willing to learn, open to new ideas & explore different options at work.
At least 6 months of availability

Working Location: Vietnam office + Factories (very occasionally - transport via company shuttle bus if needed)

AT ADIDAS WE HAVE A WINNING CULTURE. BUT TO WIN, PHYSICAL POWER IS NOT ENOUGH. JUST LIKE ATHLETES OUR EMPLOYEES NEED MENTAL STRENGTH IN THEIR GAME. WE FOSTER THE ATHLETE’S MINDSET THROUGH A SET OF BEHAVIORS THAT WE WANT TO ENABLE AND DEVELOP IN OUR PEOPLE AND THAT ARE AT THE CORE OF OUR UNIQUE COMPANY CULTURE: THIS IS HOW WE WIN WHILE PLAYING FAIR.
COURAGE: Speak up when you see an opportunity; step up when you see a need..
OWNERSHIP: Pick up the ball. Be proactive, take responsibility and follow-through.
INNOVATION: Elevate to win. Be curious, test and learn new and better ways of doing things.
TEAMPLAY: Win together. Work collaboratively and cultivate a shared mindset.
INTEGRITY: Play by the rules. Hold yourself and others accountable to our company’s standards.
RESPECT: Value all players. Display empathy, be inclusive and show dignity to all.
ADIDAS CELEBRATES DIVERSITY, SUPPORTS INCLUSIVENESS AND ENCOURAGES INDIVIDUAL EXPRESSION IN OUR WORKPLACE. WE DO NOT TOLERATE THE HARASSMENT OR DISCRIMINATION TOWARD ANY OF OUR APPLICANTS OR EMPLOYEES. WE ARE AN EQUAL OPPORTUNITY EMPLOYER.
JOB TITLE:
Intern Sourcing - Product Deployment
BRAND:
adidas
LOCATION:
Ho Chi Minh City
TEAM:
Sourcing
STATE:
65
COUNTRY/REGION:
VN
CONTRACT TYPE:
Intern
NUMBER:
503702
DATE:
Oct 31, 2023"
100,"Internship Operation
- job post","Posted
Posted 15 days ago",FedEx Express APAC,https://jobs.vn.indeed.com/cmp/FedEx-Express?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgui6sk3vs800&fromjk=524d9b492ca92158,Thành phố Hồ Chí Minh,,"General administration; Team tasks support; Project management support; Basic research; Reporting

Experience: Prior experience not required
Education: Student of 2-year college diploma or equivalent (‘A’ levels, Junior College Diploma, etc.) or above

1. JOB SPECIFIC RESPONSIBILITIES

Job shadow within the function roles and assist on tasks given, providing support to learn the role responsibilities and train in variety of tasks
Support supervisor activities
Manage databases and input information, data, and records
Take notes and memos during meetings, type documents, drafts and reports
Assist in preparing information and research materials, create and maintain PowerPoint presentations
Assist in projects as assigned by Superior
2. SKILLS
Proficient in both written and spoken English
Good interpersonal and communication skills
Microsoft / Office PC skills
Teamwork
Numerical skill, Planning & Organization skill
Eager to tackle new projects and ideas
3. REPORTING AND DATA MANAGEMENT
Support to validates or completes accurate and timely reporting.
Supports/researches relevant data and collates for analysis and interpretation.
Prepares reports as required and may include recommendations for areas of improvement. Inputs data to company systems.
Ensures accuracy of own and others’ data and completes checks of system to ensure data integrity is maintained
4. EXTERNAL STAKEHOLDERS
Limited interaction with External Customers
Limited interaction with Suppliers and Vendors
Limited interaction with Consultants
Limited interaction with Government agencies/authorities, trade associations or similar
Limited interaction with Works' Councils, Unions and Official Employees Group

At FedEx Express, we believe that a connected world is a better world. We connect people and possibilities with our diverse portfolio of transportation, e-commerce, and business solutions. Today, our networks reach more than 220 countries and territories, linking more than 99 percent of the world’s GDP. FedEx is consistently recognized as one of the most admired brands in the world and one of the best places to work. Our people are the foundation of our success and the key to our future. At FedEx, we are as diverse as the world we serve. We leverage our diverse talents, experiences and ideas to be more responsive to customer challenges, spark creative solutions, and adapt to change. FedEx is an equal opportunity / affirmative action employer (minorities/females/disability/veterans) committed to a diverse workforce.
What can you expect as a FedEx team member?
Career Mobility and Development: When you join FedEx, you’re joining a team with possibilities that literally span the world—from opportunities for advancement and location transfer, to training and leadership programs.
Total Compensation and Benefits Package: We want to keep our employees for a long time, so we offer competitive benefits, opportunities for flexible work arrangements, and programs to support well-being."
101,"Youth Tech-Algorithm Engineer
- job post","Posted
Posted 30+ days ago",Lazada,https://jobs.vn.indeed.com/cmp/Lazada?campaignid=mobvjcmp&from=mobviewjob&tk=1hftguodokntg800&fromjk=a0a6b7747b0dbb69,Việt Nam,,"Location:
Vietnam
Department: Technology
Location: Vietnam
Job Description
The program LAZADA YOUTH TECH 2023 is designed exclusively for final-year IT students, and fresh graduates with limited working experiences. The objectives of this program is to find & develop the right talents and bring the business forward.

As a Software Engineer at Lazada VNTechhub, you'll be part of an extremely motivated and experienced group of people. You'll help drive logistics architecture and be a key coding contributor. You'll design and deliver new features to enable new components for our mother company and partners, deliver all kinds of operations and logistics solutions for more than 100.000.000 users you will help our customers to get more than 6.500.000 million orders a month, and drive revenue. You'll design and deliver new features to enable new components for our mother company and partners, and deliver all kinds of operations and logistics solutions. You can gain experience in all phases of a development lifecycle and have a great customer focus. May become international-class engineers in the future.

Benefits when joining the Lazada Technology team:
1. Work in a leading IT business with the most dynamic workplace in Southeast Asia with one of the most agile, diversified, and talented teams
2. Heaps of interesting things/features to build from scratch, important projects to contribute to the whole growth of Alibaba Group
3. Exclusive training & development plan for fresh software engineers that cover both valuable technical skills & soft-skills
4. Plenty of career growth opportunities
5. Ownership in the left hand and teamwork in the right hand
6. Learning access and tech meet-ups/conferences. Access to technical articles from blogs by thousands of engineers all across the Alibaba group.
7. Attractive bonus program
8. Powerful workstation
9. Everyday fruits and snacks
Job Requirements
Technical Requirement:
1. Graduate and can work full time by Nov/Dec 2023, with less than 2 years of experience
2. Passionate in Programming. Prize or recognition in programming competitions is a big plus
3. Good academic background. Experience in different software engineering projects is a plus
4. Good at basic programming knowledge. Understanding OOP, design patterns, and data structures
5. Has theoretical background and coding experience on the-state-of-art algorithms (Operations research/Machine Learning/Deep Learning) is a Plus
6. Can communicate smoothly in English & Vietnamese
7. Good at logical thinking & problem solving
8. Work well independently and in teams

Attitude & Mindset:
1. You want to be the best programmer you can be.
2. You believe that fixing bugs is great to learn and hate making the same mistake twice.
3. You want to learn as much as you can from others, and want to share knowledge with others.
4. Willing to work closely and continuously with other programmers, almost never programming alone.
5. You love solving hard problems, such as re-architecting the application to support new features that the old assumptions no longer apply.

Application Process:
1. Submit your CV and your projects via the Lazada career site
2. Phone Interview with the HR team
3. Technical interview with our tech seniors & leaders, and live coding challenge"
102,"Business Consulting Intern
- job post","Posted
Posted 1 day ago",ERAI Asia,https://jobs.vn.indeed.com/cmp/Erai-Asia-1?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgv0n42gfn000&fromjk=2087f2d50edfc255,Thành phố Hồ Chí Minh,,"ABOUT THE COMPANY
ERAI ASIA is a Vietnam based & French owned business consulting company with 10+ years of background in international business development. We support Western companies in their business development in Asia through tailor made services: market study, business development, commercial representation, distribution, company establishment, and 2 fully- serviced business centers in HCMC.

We genuinely care about people as our assets are our people. We encourage our team to work with passion, grow together and put quality in the first place even the smallest task

In the development of the business, we are looking for a Business Consultant Intern to join our team.

MISSIONS
The business consultant role defies itself through thoroughly understanding and accompanying our Western corporate customers in approaching the Vietnamese and SEA markets to ultimately help them generate revenue in the area and through that, establish the basis for a long-term relationship between them and ERAI. A typical task is identifying the most qualified partners in the region (JV, agents, distributors, direct selling etc.) for them to quickly generate a business footprint in the area.
Main missions:
Perform research for market study and partner research (mailing, cold calls, etc.)
Gathering data for clients needs.
Identify & qualify potential business partners for our clients.
Contact local companies to introduce the client.
Organize meetings + edit minute meeting. Organize company visits
Edit and organize data in final reports
Join the client meetings
Any other request from the manager
QUALIFICATIONS & SKILLS
Diploma: Studying in university/college related in business or technical field
Experience: Students from the third academic year and freshers are welcome.
Languages: Fluent in English. Knowing French is a plus.
International mindset: study or work abroad
Can work under pressure and simultaneously handle several projects at the same time
Basic technical knowledge of industries (wood, mechanical, textiles, FMCG, etc.)
Basic knowledge about international trade
Understanding of the international business rules (incoterms, distribution, import etc.)
Business mindset and solution oriented
Proficiency in PPT/ Excel/Word/ Data visualization
Being curious and autonomous
Good written and verbal communication skills
Confidence working with complex data and systems
Ready to learn and adapt new technologies and knowledge

BENEFITS:
Motivating salary depends on skills and experience (salary up to 300$/month)
Comfortable, multi-cultural and welcoming office environment.
Great facilities to work.
Personal development: training courses/ workshops/seminars
Tea and coffee break, kitchen at work, swimming pool and garden
Team activities, happy hours.
DURATION: 6 months starting ASAP
LOCATION: District 2, HCMC
WORKING HOURS: Monday to Friday, 8:30 12:00 & 13:30 18:00
CONTACT: recruitment@eraiasia.com"
103,"Chuyên viên phân tích dữ liệu - Data analyst
- job post","Posted
Posted 30+ days ago",Esuhai,https://jobs.vn.indeed.com/cmp/Esuhai?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgv3ieh0go801&fromjk=ef6e87670a5b5cb6,Thành phố Hồ Chí Minh,,"Quản lý master data (CRUD)
Đánh giá và vận hành data sets phục vụ reports và dashboard
Hỗ trợ phân tích và vận hành business/system reports
Thiết kế và quản lý reporting environment, bao gồm data sources, security và metadata
Thiết kế quy trình và xây dựng hệ thống data warehouse: input, processing, output
Xử lý khởi tạo và duy trì data đảm bảo data integrity và normalization
Xử lý sự cố data trong vận hành hệ thống databases và reports
Hỗ trợ đánh giá các thay đổi và cập nhật hệ thống data source trong môi trường doanh nghiệp
Hỗ trợ training người dùng cuối trong việc tạo reports và dashboard
Nhận diện và xử lý các vấn đề liên quan data flow trong hoạt động doanh nghiệp, gợi ý đề xuất quy trình thu thập data phù hợp phục vụ hoạt động vận hành doanh nghiệp
Yêu cầu công việc
Có khả năng phân tích các công cụ đang có trong doanh nghiệp để vận hành và cải tiến hiệu quả xử lý data
Có khả năng thông dịch yêu cầu doanh nghiệp sang dạng technical hoặc non-technical tùy theo yêu cầu dự án
Có khả năng quản lý và vận hành large-scale dataset / relational databases
Tiếng Anh cơ bản, đọc hiểu tài liệu tiếng Anh
Thành thạo công cụ trực quan hóa dữ liệu: Power BI, Tableau, Excel, Metabase...
Có kinh nghiệm sử dụng RDBMS (MSSQL, MySQL, PostgreSQL...) và NoSQL (MongoDB, Cassandra, Redis...)
Có kinh nghiệm sử dụng ngôn ngữ lập trình hỗ trợ xử lý data và phân tích dữ liệu: Python, R, Java...
Thành thạo công cụ tích hợp dữ liệu ETL (Power BI, Tableau, Google Big-query)"
104,"Financial Audit, Intern / Trainee
- job post","Posted
Posted 30+ days ago",PwC,https://jobs.vn.indeed.com/cmp/Pwc?campaignid=mobvjcmp&from=mobviewjob&tk=1hftgv99sk450801&fromjk=33a09838b70a9e2d,Thành phố Hồ Chí Minh,,"Line of Service
Assurance
Industry/Sector
Not Applicable
Specialism
Assurance
Management Level
Intern/Trainee
Job Description & Summary
A career within External Audit services, will provide you with the opportunity to provide a range of Assurance services and business advice to a variety of clients from small, fast growing clients to large entities. Our clients are often well known brands and many have broad international reach. We focus on using the latest technology to reduce the level of manual testing ensuring you’ll focus on the most valuable areas of client service and on enhancing corporate governance and the reliability of our clients’ information.
To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional; our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.
As an Intern / Trainee, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:
Be curious and try new things.
Learn about how PwC works as a business and adds value to clients.
Think broadly and ask questions about data, facts and other information.
Support research, analysis and problem solving using a variety of tools and techniques.
Produce high quality work which adheres to the relevant professional standards.
Keep up-to-date with technical developments for area of specialism.
Handle, manipulate and analyse data and information responsibly.
Communicate confidently in a clear, concise and articulate manner - verbally and in materials produced.
Embrace different points of view and welcome opposing and conflicting ideas.
Uphold the firm's code of ethics and business conduct.
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Required Skills
Optional Skills
Desired Languages (If blank, desired languages not specified)
English
Travel Requirements
Up to 20%
Available for Work Visa Sponsorship?
No
Government Clearance Required?
No
Job Posting End Date"
