,title,date,company,company_link,location,type-salary,description
130,"Software Engineer (Full-Stack Front-End)
- job post","Posted
Posted 30+ days ago",Pizza 4P’s,https://jobs.vn.indeed.com/cmp/Poly-English-School-1?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65pjnek3vs800&fromjk=50e6be9b8941232c,Thành phố Hồ Chí Minh,,"As a Full-Stack Front-End Developer at Pizza 4P's, you will play a crucial role in developing, maintaining, and enhancing our digital platforms, including web and mobile applications. Your primary focus will be on creating responsive and user-friendly interfaces, employing cutting-edge technologies to deliver high-quality software solutions that align with our business objectives.

WHAT YOU WILL DO
1. Front-End Development:
Develop responsive and user-friendly web and mobile applications, focusing on front-end development.
Utilize technologies such as ASP.NET, JavaScript, Svelte, SvelteKit, and ReactJS to create interactive and engaging user interfaces.
2. AI, IoT, and Service Cloud Integration:
Collaborate with AI specialists to enhance customer experiences through personalized recommendations and chatbots.
Work with IoT devices and sensors to collect and analyze data for improved operational efficiency.
3. Database Integration:
Design and integrate databases, including PostgreSQL and MongoDB, to ensure efficient data storage and retrieval.
4. Solution Design:
Collaborate with cross-functional teams to understand business requirements and translate them into technical solutions that align with the project's goals.
5. Coding and Implementation:
Write high-quality, maintainable code using best practices and design patterns.
Implement new features, functionality, and improvements to existing applications.
6. Testing and Quality Assurance:
Develop and execute test plans, including unit tests and UI testing, to ensure software reliability and performance.
Debug and resolve issues, optimizing application performance and security.
7. Cross-Platform Development:
Develop and maintain mobile applications for iOS and Android using Flutter to ensure a consistent user experience.
8. User Interface and User Experience (UI/UX):
Collaborate with designers to create visually appealing and intuitive user interfaces.
9. Documentation and Reporting:
Maintain detailed technical documentation, including code comments and development guidelines.
10. Continuous Learning and Innovation:
Stay updated with emerging technologies and industry trends in front-end development.

WHO YOU ARE ?
Bachelor's degree in Computer Science, Software Engineering, or a related field (Master's degree preferred).
Proven experience as a Full-Stack Front-End Developer with a minimum of 3 years of experience in front-end development.
Expertise in ASP.NET, JavaScript, Svelte, SvelteKit, ReactJS, and Flutter.
Strong knowledge of software architecture, design patterns, and best practices.
Experience with UI/UX design and optimization.
Excellent problem-solving and debugging skills.
Effective communication and collaboration skills.
Ability to work in an agile development environment.

JOIN US, LET’S SEE WHAT WE CAN OFFER
Competitive salary & allowances
13th month salary
12-15 annual leave days
PTI heathcare insurance
Internal discount (~50%) for brands of Pizza 4P‘s, Ippudo, About Life Coffee, etc

Lương:
Thương lượng
Địa chỉ:
Pizza 4P‘s Ho Chi Minh
Phòng ban:
Head Office (Non-managerial Level)
Hạn nộp hồ sơ:
26/10 — 30/11/2023"
131,"Senior Game Tester
- job post","Posted
Posted 30+ days ago",SmartDev,https://jobs.vn.indeed.com/cmp/Smartdev?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65poet2ggh000&fromjk=21821c79820b4962,Hà Nội,,"Company Description

SmartDev is a leading provider of global software solution. SmartDev was established in 2014 and is a wholly owned subsidiary of Verysell Technologies Group (Switzerland).
SmartDev combines renowned Swiss quality with the Vietnamese passion to provide excellence and value. SmartDev brings together smart people both internally and externally to create partnerships that push boundaries and challenge the status quo.
SmartDev (https://smartdev.vn/) offers tailor-made mobile apps and websites with the most popular frontend and back-end technologies. We are currently work with about 200 developers and with 2 offices in Danang City and Hanoi Capital.

Job Description
Test games for PCs and consoles developed with Unity 3D.
Create and handle bugs using JIRA bug-tracker.
Follow test cases listed in the testing tracker Zephyr Scale (Smartbear).
Be creative in finding edge case bugs and stability critical scenarios.
Proactively identify potential in-game issues before they affect production.
Communicate with other departments to ensure up to date knowledge.
Work closely with the QA Lead to sync on the development of the game.
Have the opportunity to learn different testing types including:
Ad-hoc testing
Functional testing
Console compliance testing
Testing Automation

Qualifications

Experience in testing games
Familiar with any bug database (preferably JIRA)
Play video games regularly on PC
Open to learn and develop your current skills
Good interpersonal skills to undertake collaborative work with teams
Fluent in English both written and spoken
Able to communicate efficiently, especially in English
Advanced knowledge of Microsoft Windows OS
Other Pluses
Knowledge of Unity 3D and / or basic coding knowledge
Experience testing across PC and consoles
2+ years of game industry experience or one major game released
Expertise in RTS features and mechanics
Good instincts for game design, and fun and innovative gameplay
Basic hardware knowledge

Additional Information

BENEFITS:
Good work environment and good colleague (parties, holidays, team building activities)
+ Competitive Salary
+ Commission
+ Other benefits to be discussed
20 annual leave days alongside Vietnamese public holidays
Self-organize project team
Work with high profile multinational companies
PVI Premium Healthcare System"
132,"UI/UX + REACT DEVELOPER
- job post","Employer
Active 5 days ago",Blueink,https://jobs.vn.indeed.com/cmp/Blueink?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65pt67k3sq801&fromjk=e98f3cd10944b5a8,Thành phố Hồ Chí Minh,"24,325,000 VNĐ a month","Job Description:
Blueink is seeking a highly skilled and versatile UI/UX Designer & React Developer to join our team. In this role, you will be primarily responsible for the creating visually appealing and user-friendly interfaces for new product features in our existing web application, and for new applications (mobile and web-based). You will work closely with our product development team to turn concepts into intuitive, engaging, and responsive web applications.
In addition, the ideal candidate also has experience as frontend Javascript / React developer. In this secondary role will be involved in realizing these designs as React components, and otherwise contributing to our frontend Javascript codebase.
Responsibilities:
UI/UX Design:
Collaborate with cross-functional teams to understand user requirements and business objectives.
Create wireframes, prototypes, and user flows to effectively communicate design ideas.
Develop and maintain a consistent design system and design patterns.
Conduct user research and usability testing to gather feedback for continuous improvement.
Produce high-quality visual designs that align with brand guidelines and user-centered principles.
React Development:
Write clean, efficient, and maintainable code in React to implement user interfaces.
Collaborate with back-end developers to integrate UI components with server-side logic.
Troubleshoot and resolve front-end issues and bugs in a timely manner.
Stay up-to-date with industry trends and best practices in React development.
Collaboration:
Work closely with product managers, developers, and other stakeholders to ensure a cohesive user experience.
Provide input and feedback during the entire development lifecycle.
Participate in code reviews and contribute to a culture of continuous improvement.
Mentor and support junior designers and developers on the team.
Requirements:
Proven experience as a UI/UX designer with a strong portfolio showcasing your design and React development skills.
Solid understanding of responsive design principles and mobile-first development.
Strong problem-solving skills and attention to detail.
Experience with design tools such as Figma (preferred), Adobe Creative Suite, Sketch, or similar.
Proficiency in HTML, CSS, JavaScript, and React.js.
Excellent communication and collaboration skills.
Bachelor's degree in design, computer science, or a related field (preferred).
Why Blueink:
At BlueInk, we're not just about eSignature software; we're about revolutionizing the way businesses handle their documents. We're at the forefront of the digital transformation, creating cutting-edge eSignature solutions. Being part of Blueink means being part of a company that's not only keeping up with the times but leading the way. Join us at Blueink and be a part of a company that's shaping the future of document management.
Industry
Job Type: Full-time
Pay: From 24,325,000₫ per month
Ability to Commute:
Ho Chi Minh City (Required)"
133,"Lập Trình Unity Game
- job post","Posted
Posted 30+ days ago",CSCMOBI,https://jobs.vn.indeed.com/cmp/Cscmobi?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65q0utk451800&fromjk=453bd26e0c534e8b,Hà Nội,,"Mô tả công việc
– Tham gia phát triển các dự án game mobile 2D sử dụng engine Unity2d.
– Phối hợp với các thành viên trong nhóm để hoàn thiện và tối ưu game.
– Đóng góp ý tưởng cải tiến sản phẩm hiện có và cho các game trong tương lai.
Yêu cầu
– Trên 6 tháng kinh nghiệm phát triển game mobile 2D với Unity.
– Sử dụng thành thạo C# và tư duy lập trình hướng đối tượng tốt.
– Có khả năng tự nghiên cứu, học hỏi.
– Có khả năng đọc hiểu tài liệu tiếng Anh
Quyền lợi:
– Lương: up to 2,000 USD
– Tham gia quy trình phát triển Scrum tiên tiến với vai trò Developer.
– Môi trường làm việc trẻ trung, năng động và thân thiện.
– Được chủ động đề xuất các ý tưởng cải tiến sản phẩm và chiến lược phát triển sản phẩm.
– Được phát huy tối đa khả năng sáng tạo của bản thân.
– Được nghỉ phép 14 ngày/năm và được tham gia ít nhất 2 kì nghỉ của công ty: nghỉ hè và du xuân.
– Ngoài lương cứng còn có các khoản thưởng theo dự án: game đạt được các mốc cài đặt cao, game được được các mốc doanh thu tốt.
– Được đóng bảo hiểm theo quy định của nhà nước
Hồ sơ bao gồm
– CV tiếng Việt nêu rõ kinh nghiệm làm việc.
– Link các sản phẩm.
– Gửi các thông tin về email: hr@cscmobi.com"
134,"HCMC - Manual Tester/ Quality Control (Junior/ Middle)
- job post","Posted
Posted 30+ days ago",amaris,https://jobs.vn.indeed.com/cmp/Amaris-Consulting?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65q2nmk3sq800&fromjk=fe942d9880c715d3,Thành phố Hồ Chí Minh,,"Job description

About the job:
Coordinate closely with the developer team, Project Manager or other stakeholders, depending on the project to determine requirements.
Use tools to create software test cases, test plans and reports based on client's specifications.
Suggestions for bug fixing and bug avoidance
Define the testing objectives and criteria for success and oversee the testing and follow up processes for software products.
Using your proven ability to effectively plan, prioritize and manage multiple activities to deliver services to meet business expectations.

About you:
Bachelor's degree in Information Technology or a similar field.
At least2 years of testing experience (Web, Mobile, Database).
Understanding of User Flow/Business Flow.
SQL, manual testing, and other testing experiences.
Good communication skills, critical thinking skills, good analytical skills.

Equal opportunity

Amaris Consulting is proud to be an equal-opportunity workplace. We are committed to promoting diversity within the workforce and creating an inclusive working environment. For this purpose, we welcome applications from all qualified candidates, regardless of gender, sexual orientation, race, ethnicity, beliefs, age, marital status, disability, or other characteristics.

Who are we?
Amaris Consulting is an independent technology consulting firm providing guidance and solutions to businesses. With more than 1000 clients across the globe, we have been rolling out solutions in major projects for over a decade – this is made possible by an international team of 7500 people spread across 5 continents and more than 60 countries. Our solutions focus on four different Business Lines: Information System & Digital, Telecom, Life Sciences and Engineering. We’re focused on building and nurturing a top talent community where all our team members can achieve their full potential. Amaris is your steppingstone to cross rivers of change, meet challenges and achieve all your projects with success.

At Amaris, we strive to provide our candidates with the best possible recruitment experience. We like to get to know our candidates, challenge them, and be able to give them proper feedback as quickly as possible. Here's what our recruitment process looks like:

Brief Call: Our process typically begins with a brief virtual/phone conversation to get to know you! The objective? Learn about you, understand your motivations, and make sure we have the right job for you!

Interviews (the average number of interviews is 3 - the number may vary depending on the level of seniority required for the position). During the interviews, you will meet people from our team: your line manager of course, but also other people related to your future role. We will talk in depth about you, your experience, and skills, but also about the position and what will be expected of you. Of course, you will also get to know Amaris: our culture, our roots, our teams, and your career opportunities!

Case study: Depending on the position, we may ask you to take a test. This could be a role play, a technical assessment, a problem-solving scenario, etc.

As you know, every person is different and so is every role in a company. That is why we have to adapt accordingly, and the process may differ slightly at times. However, please know that we always put ourselves in the candidate's shoes to ensure they have the best possible experience.
We look forward to meeting you!"
135,"Manual Tester
- job post","Posted
Posted 30+ days ago",CÔNG TY TNHH TIN HỌC Á ĐÔNG VI NA,https://jobs.vn.indeed.com/cmp/C%C3%B4ng-Ty-Tnhh-Tin-H%E1%BB%8Dc-%C3%81-%C4%90%C3%B4ng-Vi-Na?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65q8ltk3vs801&fromjk=dfe95e47d95c98dc,Thành phố Hồ Chí Minh,,"Responsibilities
Knowledge of testing web and mobile device applications on multiple OS and browsers.
Liaise with internal teams (e.g. developers and team leaders) to identify system requirements.
Create detailed and well-structured test plans and test cases.
Estimate, prioritize, plan and coordinate testing activities.
Identify, record, document thoroughly and track bugs.
Perform thorough regression testing when bugs are resolved.
Working with developers to resolve and debug issues.
Stay up-to-date with new testing tools and test strategies.
Preparation of test reports.
Your Skills and Experience
College or degree in Computer Science or equivalent discipline.
Minimum 2 experience in testing apps, website, backend...
Cross browser, cross platform, and responsive web testing experience is a plus.
Proven work experience in software quality assurance.
Good problem solving skills, a logical thinker and a team player.
Able to work in a fast-paced environment and be able to multi-task.
Proactive, responsible, organized, able to work independently, and gives attention to detail.
Why You'll Love Working Here
We strive for challenging work, open communication and teamwork culture.
Professional, friendly & constructive working environment.
Having the chance to work with Singapore management.
Provides competitive, attractive salary and annual salary review.
Clear personal and career development path.
Countless fun team-building activities.
Attractive salary and annual salary review.
Annual leave,social insurance, medical insurance & unemployment insurance according to Vietnam Labor Law and company’s regulations.
Monday to Friday work week (work from home on Fridays)
Apply Now"
136,"UI/UX Designer (SaaS)
- job post","Posted
Posted 30+ days ago",ReloTalent,https://jobs.vn.indeed.com/cmp/Relotalent-1?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65qaekj6rm800&fromjk=824da4ebef9ae861,Hà Nội,,"UI/UX
Designer
(SaaS)
#design, #ui, #ux, #saas, #webapp, #globalmobility

Full-time
Start date: asap
Salary: negotiable
Location: Hanoi, Vietnam

Our team in Hanoi is looking to fill out a vacant position of UI/UX Designer.
You will work together with Product Manager and team members to improve our SaaS serving clients in the Global Mobility industry.
We are looking for curious, collaborative team players who are willing to grow with us and join our friendly, business-oriented, multicultural team.

What will you do:
Understand the full scope of our SaaS and establish a typical user-centered design process.
Conduct User Research.
Build low & high fidelity wireframes (UX).
Create visual design (UI).
Create prototype design solutions (Interaction Design).
Turn data from market, industry trends, and user experience research into user insights and make the appropriate trade offs.
Ensure that quality of implementation meets design requirements.
Work in close collaboration with Product Owner to define, create, implement, improve and maintain high quality User Interfaces and User Experience.

Must-have skills
Background knowledge or passion about product design and user experience.
Good eye for visual design and hands-on experience in user interface design.
Familiarity with data and be able to identify problem areas, further map out user journey and break these problems into smaller chunks.
Ability to communicate well with teams to present your design ideas and decisions clearly.
Experience in using wire-framing tools (e.g. Balsamiq).
Experience in using designing tools (e.g Sketch, Figma).
Experience in using collaborative prototyping tools (e.g. Invision).
A portfolio demonstrating your design skills and collaborative process.
A design's owner mindset.

Nice-to-have skills
Previous experience in corporate/B2B SaaS UI/UX design.
Previous experience in Mobile UI/UX design.
Previous experience collaborating with developers during implementation.
Previous experience reviewing existing interfaces and proposing improvements.
Previous experience worked with Atlassian tools (e.g. JIRA, Confluence).


Personal skills
Proactive, positive attitude, good team player.
Good communication and organisational skills.
Working oral and written English proficiency is very welcome.

Benefits and advantages
No working on Saturdays (overtime rare if you're focused and organised).
Join a is small and very organised pure tech player team, where work culture is strictly performance oriented and we value results over time spent at the office.
Join a young, friendly, multicultural team.
Be equipped with best tools to deliver best results (MacBook and full working station).
13 month salary
Remote working allowed after probation period

Who we are:
ReloTalent is part of Equus Software, the world’s n.1 Global Mobility software company.
ReloTalent is a SaaS B2B ecosystem for HRs and Providers to help manage data, compliance and services related to employee Global Mobility.
We are a pure tech player, we created our technology from scratch bringing agility and problem-solving approach none of the brick-and-mortar service companies of our sector is delivering.

What is it like to work at ReloTalent?
Working culture is strictly performance oriented and we value results over time spent in the office.
Our team is a small group of talented engineers, very organised and able to work from the office or remotely, so we to don’t mind flexible hours as long as the job is done in due time and manner.
The official working language will be a mix of English and Vietnamese.
All documentation is in English, so at least reading English proficiency is required.

Who are we looking for?
We are looking for a proactive personality, a good team player having ideally 2/3 years proven professional record, willing to join our team and grow with our product.

Apply to
Please send your CV and cover letter (both in English) to: Ms Trang"
137,"UI/UX Designer
- job post","Employer
Active 6 days ago",Blueink,https://jobs.vn.indeed.com/cmp/Blueink?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65qg6dj6rm800&fromjk=8468cd36cfce67f5,Thành phố Hồ Chí Minh,"24,385,000 VNĐ - 35,000,000 VNĐ a month","Blueink is seeking a highly skilled and versatile UI/UX Designer & React Developer to join our team. In this role, you will be primarily responsible for the creating visually appealing and user-friendly interfaces for new product features in our existing web application, and for new applications (mobile and web-based). You will work closely with our product development team to turn concepts into intuitive, engaging, and responsive web applications.
In addition, the ideal candidate also has experience as frontend Javascript / React developer. In this secondary role will be involved in realizing these designs as React components, and otherwise contributing to our frontend Javascript codebase.
Responsibilities:
UI/UX Design:Collaborate with cross-functional teams to understand user requirements and business objectives.
Create wireframes, prototypes, and user flows to effectively communicate design ideas.
Develop and maintain a consistent design system and design patterns.
Conduct user research and usability testing to gather feedback for continuous improvement.
Produce high-quality visual designs that align with brand guidelines and user-centered principles.
React Development:Write clean, efficient, and maintainable code in React to implement user interfaces.
Collaborate with back-end developers to integrate UI components with server-side logic.
Troubleshoot and resolve front-end issues and bugs in a timely manner.
Stay up-to-date with industry trends and best practices in React development.
Collaboration:Work closely with product managers, developers, and other stakeholders to ensure a cohesive user experience.
Provide input and feedback during the entire development lifecycle.
Participate in code reviews and contribute to a culture of continuous improvement.
Mentor and support junior designers and developers on the team.
Requirements:
Proven experience as a UI/UX designer with a strong portfolio showcasing your design and React development skills.
Solid understanding of responsive design principles and mobile-first development.
Strong problem-solving skills and attention to detail.
Experience with design tools such as Figma (preferred), Adobe Creative Suite, Sketch, or similar.
Proficiency in HTML, CSS, JavaScript, and React.js is a plus
Excellent communication and collaboration skills.
Bachelor's degree in design, computer science, or a related field (preferred).
Why Blueink:
At BlueInk, we're not just about eSignature software; we're about revolutionizing the way businesses handle their documents. We're at the forefront of the digital transformation, creating cutting-edge eSignature solutions. Being part of Blueink means being part of a company that's not only keeping up with the times but leading the way. Join us at Blueink and be a part of a company that's shaping the future of document management. Together, we're redefining how businesses handle their most critical paperwork. Explore more about us at https://blueink.com.
If you are a creative UI/UX designer with a passion for React development and a desire to contribute to a forward-thinking team, we would love to hear from you. Join Blueink and help us shape the future eSignature user experience!
Job Type: Full-time
Job Type: Full-time
Salary: 24,385,000₫ - 35,000,000₫ per month
Ability to Commute:
Ho Chi Minh City (Required)
Ability to Relocate:
Ho Chi Minh City: Relocate before starting work (Required)"
138,"UX Designer (40000211)
- job post","Posted
Posted 4 days ago",Techcombank,https://jobs.vn.indeed.com/cmp/Techcombank?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65qjvqh0jc800&fromjk=e62e26e44dbb8b62,Hà Nội,,"22 Nov 2023
UX Designer (40000211)
Category: Digital Office
Job Type:
Facility: Digital
Job Purpose
As a UX Designer you will shape and design products that improve the lives of our customers
You will unearth deep insights in customer needs and behaviours and translate them into clear design challenges that direct the team’s work to solve the right problems
You will deliver the overall design architecture, user interface, specifications và requirements for the look, feel and functionality of Techcombank products and services, including apps, websites, software, IRL services.
You will organize and facilitate design thinking workshops that enable your team to collaborate in the design process
Key Accountabilities (1)
User Experience Design
Drive discussions with developers and squad members to understand business goals while effectively communicating design ideas.
Develop creative and new user interface components and style guides based on business requirements.
Conduct research and optimize existing user interface design while testing for intuitivity and experience.
Drive development of design concepts and implementation, take input on user design considerations from more junior team members.
Review functional specifications and participate in the development of design for functionality and user interface.
Review changes or enhancements for alignment with desired user experience design and satisfaction standards and drive improvement changes.
Use design tools to create storyboards, samples, prototypes and templates for demonstrations and user testing.
Key Accountabilities (2)
Design Documentation
Proactively collect business requirements from tribe members to translate into design documents
Build and review functional requirement documents by developing flowcharts, layouts, diagrams, charts, code comments and guides for the application

Key Accountabilities (3)
User Research and Testing
Evaluate market and user experience research and results.
Propose updates to design architecture based on discovered trends and patterns.
Perform user design research, including aggregation and analysis of primary and secondary research data, for consumer and user design acceptance and overall user experience.
Test prototype interface and feasibility of products.
Key Relationships - Direct Manager
Manager, Customer Experience Design
Key Relationships - Direct Reports
Key Relationships - Internal Stakeholders
POs and Initiative Directors
Key Relationships - External Stakeholders
Customers, partners providing professional services
Success Profile - Qualification and Experiences
Domain Expertise
3+ years of relevant experience in user experience design work
Deep experience and knowledge in workshop design and facilitation skills
Experience in designing consumer quality experiences and products on both web and mobile platforms
Experience in designing clear and creative artifacts (task flows, wireframes, mockups and prototypes)
Experience with planning and conducting user research, user testing, IA research (cardsorting and tree-testing), A/B testing and rapid prototyping
Skilled with at least one advanced prototyping tool (e.g. Axure, Framer)
Skilled with at least two visual design tools (Figma and SketchApp)
Agile / Digital Experience
Experience as a Designer in an agile team, along with detailed working knowledge of Agile
Experience working in Agile teams or in a collaborative team environment which includes discussions around creative reviews, giving and receiving constructive feedback to and from team members and clients
Qualifications
Bachelor's Degree in design, HCD or behavioural/social science"
139,"HCMC - Manual Tester/ Quality Control (Junior/ Middle)
- job post","Posted
Posted 30+ days ago",Amaris Consulting,https://jobs.vn.indeed.com/cmp/Amaris-Consulting?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65qnpbk3sq800&fromjk=4ca5baa1f7c45144,Thành phố Hồ Chí Minh,,"Who are we?
Amaris Consulting is an independent technology consulting firm providing guidance and solutions to businesses. With more than 1,000 clients across the globe, we have been rolling out solutions in major projects for over a decade – this is made possible by an international team of 7,500 people spread across 5 continents and more than 60 countries. Our solutions focus on four different Business Lines: Information System & Digital, Telecom, Life Sciences and Engineering. We’re focused on building and nurturing a top talent community where all our team members can achieve their full potential. Amaris is your steppingstone to cross rivers of change, meet challenges and achieve all your projects with success.

At Amaris, we strive to provide our candidates with the best possible recruitment experience. We like to get to know our candidates, challenge them, and be able to give them proper feedback as quickly as possible. Here's what our recruitment process looks like:

Brief Call: Our process typically begins with a brief virtual/phone conversation to get to know you! The objective? Learn about you, understand your motivations, and make sure we have the right job for you!

Interviews (the average number of interviews is 3 - the number may vary depending on the level of seniority required for the position). During the interviews, you will meet people from our team: your line manager of course, but also other people related to your future role. We will talk in depth about you, your experience, and skills, but also about the position and what will be expected of you. Of course, you will also get to know Amaris: our culture, our roots, our teams, and your career opportunities!

Case study: Depending on the position, we may ask you to take a test. This could be a role play, a technical assessment, a problem-solving scenario, etc.

As you know, every person is different and so is every role in a company. That is why we have to adapt accordingly, and the process may differ slightly at times. However, please know that we always put ourselves in the candidate's shoes to ensure they have the best possible experience.
We look forward to meeting you!
Job description
About the job:
Coordinate closely with the developer team, Project Manager or other stakeholders, depending on the project to determine requirements.
Use tools to create software test cases, test plans and reports based on client's specifications.
Suggestions for bug fixing and bug avoidance
Define the testing objectives and criteria for success and oversee the testing and follow up processes for software products.
Using your proven ability to effectively plan, prioritize and manage multiple activities to deliver services to meet business expectations.
About you:
Bachelor's degree in Information Technology or a similar field.
At least2 years of testing experience (Web, Mobile, Database).
Understanding of User Flow/Business Flow.
SQL, manual testing, and other testing experiences.
Good communication skills, critical thinking skills, good analytical skills.
Equal opportunity
Amaris Consulting is proud to be an equal-opportunity workplace. We are committed to promoting diversity within the workforce and creating an inclusive working environment. For this purpose, we welcome applications from all qualified candidates, regardless of gender, sexual orientation, race, ethnicity, beliefs, age, marital status, disability, or other characteristics."
140,"Manual Tester (QA QC)
- job post","Posted
Posted 26 days ago",Woo Technology,https://jobs.vn.indeed.com/cmp/Woo-Technology?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65qpkpk3rh800&fromjk=433427c0e565ad83,Hà Nội,,"Woo Technology

Tầng 4, Tòa C Dự án Hà Nội Paragon, ngõ 86 phố Duy Tân, Phường Dịch Vọng Hậu, Cau Giay, Ha Noi
At office
Posted 26 days ago
Skills:
Tester
QA QC
Automation Test
Job description
Introduction:
We are WOO TECH Vietnam - a technology company that delivers on our client’s Window of Opportunity. WOO TECH a member of the Australian based WOO group focusing on five core business streams - retail, marketing, manufacturing, property and technology.
At WOO, we create enriching experiences, focused on empathy, diversity and individuality. We challenge the status quo across multiple business sectors with our purpose to believe anything is possible. Our clients span from some of the biggest corporations across the globe, to up-and-coming local businesses. We collaborate with our clients to achieve the balance between design aesthetic, customer experience, and technology. We aim to create long-term partnerships, providing trusted creative direction and strategically led marketing results.
Why work for us?
Our office is located in a dynamic work space in the heart of Cau Giay Hanoi.
From day one, you will be working with a diverse team of passionate professionals. You will have a clear path of progression within the business, and access to exciting opportunities to learn and push your boundaries.
Job description
Read and understand the Spec description document (document in English).
Develop a testing plan, create test cases, and prepare input data.
Write test cases, can review test cases of team members.
Run program tests/Query data in SQL Server, PostgreSQL, Cassandra
Manage bug logs and oversee the bug lifecycle in Redmine or a similar application.
Submit daily work reports.
Undertake additional tasks as assigned by management.
Your skills and experience
At least 2 years of experience in testing (Manual Testing)
Ability to analyze requirements, synthesize into separate documents, Q&A for customers
Excellent knowledge of SDLC and testing methodologies.
Experienced in writing SQL queries and strong knowledge in relational database structures
Experience working in an Agile/Scrum development process
Experience with version control tools like Git, VSTS or SVN
Ability to fully test feature from the stage of requirements analysis to regression testing.
Ability to do web and mobile performance test
Ability to evaluate and propose solutions when issues related to testing arise.
Careful and hard working
Why you'll love working here
Additional 13th month salary
Comprehensive Leave Options, including 12 days annual leave, 5 days of paid sick leave during Year 1, increasing to 15 days annual leave in year 2, birthday leave, and Christmas Day leave.
Social insurance on full salary
Continuous Learning and Development opportunities
Rewards and Recognition program, including company-sponsored trips, events and team-building activities
State-of-the-art equipment, including a new modern developer laptop, two large monitors, and headset.
An international work environment with highly skilled colleagues to learn from, both locally and globally, where you can develop your development and English skills.
Working Monday – Friday 8:30pm – 5:30pm

Woo Technology

Woo Tech Vietnam
Company type
Product
Company size
51-150 employees
Country
Australia
Working days
Monday - Friday
Overtime policy
No OT"
141,"UI/UX Designer
- job post","Posted
Posted 2 days ago",Công Ty TNHH Truyền Số Liệu Lotte Việt Nam,https://jobs.vn.indeed.com/cmp/C%C3%B4ng-Ty-Tnhh-Truy%E1%BB%81n-S%E1%BB%91-Li%E1%BB%87u-Lotte-Vi%E1%BB%87t-Nam?campaignid=mobvjcmp&from=mobviewjob&tk=1hg65qteskntu800&fromjk=2f3cb0062e8b2f37,Thành phố Hồ Chí Minh,,"Mô tả công việc:
(Mức lương: Thỏa thuận)
DUTIES/ RESPONSIBILITY
Participate in the design and development of applications on Android, IOS, Web platforms.
Design Icons, Screenshots, Banners, Covers... for the Company's Marketing strategies.
Coordinate with Content, Marketing, Developer, BA departments to create high quality products.
Collaborate with team members to analyze the market, user behavior etc... to create highly detailed design.
Chức vụ: Nhân Viên/Chuyên Viên
Hình thức làm việc: Toàn thời gian
Quyền lợi được hưởng:
In accordance with company policy
Having chances to get attractive company bonus every month/year
Company trip once a year + Joining party
Salary and position is reviewed 1 time a year
Bonus by individual ability and company’s performance.
Social insurance, health insurance, unemployment insurance and other benefits
Dynamic and sociable working environment.
Yêu cầu bằng cấp (tối thiểu): Trung cấp - Nghề
Yêu cầu công việc:
REQUIREMENT
At least 2 years of experience in UI/UX design and software development for mobile and web
Understand lines, arrays, shapes, colors, lighting in design.
Proficient in PTS, Figma, ... (knowing Figma is an advantage)
Basic knowledge of CSS and HTML is an advantage
Proficient in drawing wireframes, user stories.
Have creative ideas, good aesthetics, have the ability to develop unique shaping ideas.
Ability to design products for users that are easy to use and feel comfortable.
Ability to self-study before changes and continuously update many trending product models on the market.
Yêu cầu giới tính: Nam/Nữ
Ngành nghề: Adobe Photoshop,Thiết Kế,UI/UX

Trung cấp - Nghề
Không yêu cầu"
